dimension,subgroup,n,rmse,gap_score,mode,repeat,fold,model
left_distance_bin,31+,32,0.1213751141004336,0.0,A,2,0,baseline
left_distance_bin,8-15,162,0.11690481644738143,0.0,A,2,0,baseline
right_distance_bin,0-7,1004,0.09015896597114634,2.95,A,2,0,baseline
right_distance_bin,16-30,29,0.10154632440212205,0.0,A,2,0,baseline
right_distance_bin,31+,27,0.09573139222974987,1.28,A,2,0,baseline
right_distance_bin,8-15,139,0.10560470691471005,0.0,A,2,0,baseline
right_distance_bin,none,1,0.030509912339334394,20.85,A,2,0,baseline
year,2010,35,0.09118310741485759,2.65,A,2,0,baseline
year,2011,33,0.11172715493410644,0.0,A,2,0,baseline
year,2012,28,0.11103776610413865,0.0,A,2,0,baseline
year,2013,38,0.09578085238752228,1.27,A,2,0,baseline
year,2014,33,0.08030747824266533,5.91,A,2,0,baseline
year,2015,28,0.07721727745859339,6.83,A,2,0,baseline
year,2016,30,0.10445865815314792,0.0,A,2,0,baseline
year,2017,85,0.10017664081286659,0.0,A,2,0,baseline
year,2018,67,0.08496668980784887,4.51,A,2,0,baseline
year,2019,119,0.08025948893736616,5.92,A,2,0,baseline
year,2020,153,0.09897721315218969,0.31,A,2,0,baseline
year,2021,129,0.1313768914229699,0.0,A,2,0,baseline
year,2022,128,0.07398836272997587,7.8,A,2,0,baseline
year,2023,145,0.07638298581792764,7.09,A,2,0,baseline
year,2024,149,0.07233007119597218,8.3,A,2,0,baseline
confidence_bin,low,14,0.08808862445293612,3.57,A,2,0,baseline
confidence_bin,medium,626,0.08721082579128227,3.84,A,2,0,baseline
confidence_bin,high,560,0.0980972640096964,0.57,A,2,0,baseline
overall,all,1200,0.07088603994258025,8.73,A,2,0,global_blend
seen_polygon,False,1018,0.0713498053730101,8.6,A,2,0,global_blend
seen_polygon,True,182,0.06823391243157777,9.53,A,2,0,global_blend
crop_type,зерновые,267,0.05973262054602227,12.08,A,2,0,global_blend
crop_type,озимая пшеница,813,0.07707541347563193,6.88,A,2,0,global_blend
crop_type,пастбища/зерновые,88,0.04051879878624946,17.84,A,2,0,global_blend
crop_type,подсолнечник,32,0.05671887069711878,12.98,A,2,0,global_blend
source_label,landsat,486,0.06808647569069372,9.57,A,2,0,global_blend
source_label,modis,182,0.07616311456036658,7.15,A,2,0,global_blend
source_label,s2,532,0.07151770661650086,8.54,A,2,0,global_blend
gap_length,1,885,0.07104856680912773,8.69,A,2,0,global_blend
gap_length,2,230,0.07205518940779128,8.38,A,2,0,global_blend
gap_length,3,60,0.07143910723978189,8.57,A,2,0,global_blend
gap_length,4,20,0.044652993841638,16.6,A,2,0,global_blend
gap_length,5,5,0.06658405003605608,10.02,A,2,0,global_blend
left_distance_bin,0-7,974,0.06649244750576423,10.05,A,2,0,global_blend
left_distance_bin,16-30,32,0.07906692920768676,6.28,A,2,0,global_blend
left_distance_bin,31+,32,0.09658470440970193,1.02,A,2,0,global_blend
left_distance_bin,8-15,162,0.0869559878276976,3.91,A,2,0,global_blend
right_distance_bin,0-7,1004,0.07005816572366434,8.98,A,2,0,global_blend
right_distance_bin,16-30,29,0.08029931782746168,5.91,A,2,0,global_blend
right_distance_bin,31+,27,0.0666061924752705,10.02,A,2,0,global_blend
right_distance_bin,8-15,139,0.07561513074585183,7.32,A,2,0,global_blend
right_distance_bin,none,1,0.022152277266148962,23.35,A,2,0,global_blend
year,2010,35,0.05869996542135597,12.39,A,2,0,global_blend
year,2011,33,0.08113620630305647,5.66,A,2,0,global_blend
year,2012,28,0.0821115210016979,5.37,A,2,0,global_blend
year,2013,38,0.07859396539217159,6.42,A,2,0,global_blend
year,2014,33,0.05609175170636788,13.17,A,2,0,global_blend
year,2015,28,0.05855682809693055,12.43,A,2,0,global_blend
year,2016,30,0.08459553178446111,4.62,A,2,0,global_blend
year,2017,85,0.08293562686432578,5.12,A,2,0,global_blend
year,2018,67,0.06414470660073132,10.76,A,2,0,global_blend
year,2019,119,0.05862937275188138,12.41,A,2,0,global_blend
year,2020,153,0.07940567775941594,6.18,A,2,0,global_blend
year,2021,129,0.09855115229633286,0.43,A,2,0,global_blend
year,2022,128,0.053817275753658335,13.85,A,2,0,global_blend
year,2023,145,0.05915252418726854,12.25,A,2,0,global_blend
year,2024,149,0.05727913467576554,12.82,A,2,0,global_blend
confidence_bin,low,14,0.07110858445534278,8.67,A,2,0,global_blend
confidence_bin,medium,626,0.06624028218110073,10.13,A,2,0,global_blend
confidence_bin,high,560,0.07573755932607446,7.28,A,2,0,global_blend
overall,all,1200,0.07088603994258025,8.73,A,2,0,ensemble
seen_polygon,False,1018,0.0713498053730101,8.6,A,2,0,ensemble
seen_polygon,True,182,0.06823391243157777,9.53,A,2,0,ensemble
crop_type,зерновые,267,0.05973262054602227,12.08,A,2,0,ensemble
crop_type,озимая пшеница,813,0.07707541347563193,6.88,A,2,0,ensemble
crop_type,пастбища/зерновые,88,0.04051879878624946,17.84,A,2,0,ensemble
crop_type,подсолнечник,32,0.05671887069711878,12.98,A,2,0,ensemble
source_label,landsat,486,0.06808647569069372,9.57,A,2,0,ensemble
source_label,modis,182,0.07616311456036658,7.15,A,2,0,ensemble
source_label,s2,532,0.07151770661650086,8.54,A,2,0,ensemble
gap_length,1,885,0.07104856680912773,8.69,A,2,0,ensemble
gap_length,2,230,0.07205518940779128,8.38,A,2,0,ensemble
gap_length,3,60,0.07143910723978189,8.57,A,2,0,ensemble
gap_length,4,20,0.044652993841638,16.6,A,2,0,ensemble
gap_length,5,5,0.06658405003605608,10.02,A,2,0,ensemble
left_distance_bin,0-7,974,0.06649244750576423,10.05,A,2,0,ensemble
left_distance_bin,16-30,32,0.07906692920768676,6.28,A,2,0,ensemble
left_distance_bin,31+,32,0.09658470440970193,1.02,A,2,0,ensemble
left_distance_bin,8-15,162,0.0869559878276976,3.91,A,2,0,ensemble
right_distance_bin,0-7,1004,0.07005816572366434,8.98,A,2,0,ensemble
right_distance_bin,16-30,29,0.08029931782746168,5.91,A,2,0,ensemble
right_distance_bin,31+,27,0.0666061924752705,10.02,A,2,0,ensemble
right_distance_bin,8-15,139,0.07561513074585183,7.32,A,2,0,ensemble
right_distance_bin,none,1,0.022152277266148962,23.35,A,2,0,ensemble
year,2010,35,0.05869996542135597,12.39,A,2,0,ensemble
year,2011,33,0.08113620630305647,5.66,A,2,0,ensemble
year,2012,28,0.0821115210016979,5.37,A,2,0,ensemble
year,2013,38,0.07859396539217159,6.42,A,2,0,ensemble
year,2014,33,0.05609175170636788,13.17,A,2,0,ensemble
year,2015,28,0.05855682809693055,12.43,A,2,0,ensemble
year,2016,30,0.08459553178446111,4.62,A,2,0,ensemble
year,2017,85,0.08293562686432578,5.12,A,2,0,ensemble
year,2018,67,0.06414470660073132,10.76,A,2,0,ensemble
year,2019,119,0.05862937275188138,12.41,A,2,0,ensemble
year,2020,153,0.07940567775941594,6.18,A,2,0,ensemble
year,2021,129,0.09855115229633286,0.43,A,2,0,ensemble
year,2022,128,0.053817275753658335,13.85,A,2,0,ensemble
year,2023,145,0.05915252418726854,12.25,A,2,0,ensemble
year,2024,149,0.05727913467576554,12.82,A,2,0,ensemble
confidence_bin,low,14,0.07110858445534278,8.67,A,2,0,ensemble
confidence_bin,medium,626,0.06624028218110073,10.13,A,2,0,ensemble
confidence_bin,high,560,0.07573755932607446,7.28,A,2,0,ensemble
overall,all,1200,0.0850451444577483,4.49,A,3,0,baseline
seen_polygon,False,1034,0.08548003288153473,4.36,A,3,0,baseline
seen_polygon,True,166,0.08228452945879257,5.31,A,3,0,baseline
crop_type,зерновые,265,0.06569186682362886,10.29,A,3,0,baseline
crop_type,озимая пшеница,800,0.09512327878922511,1.46,A,3,0,baseline
crop_type,пастбища/зерновые,112,0.04717214874469285,15.85,A,3,0,baseline
crop_type,подсолнечник,23,0.04551684714220131,16.34,A,3,0,baseline
source_label,landsat,451,0.07787123306555598,6.64,A,3,0,baseline
source_label,modis,188,0.10298591099918505,0.0,A,3,0,baseline
source_label,s2,561,0.0839152611896526,4.83,A,3,0,baseline
gap_length,1,856,0.08494784384573954,4.52,A,3,0,baseline
gap_length,2,272,0.08145748009605451,5.56,A,3,0,baseline
gap_length,3,63,0.09996311143367465,0.01,A,3,0,baseline
gap_length,4,4,0.05362834944690915,13.91,A,3,0,baseline
gap_length,5,5,0.10616282916315505,0.0,A,3,0,baseline
left_distance_bin,0-7,1008,0.08109551911322933,5.67,A,3,0,baseline
left_distance_bin,16-30,30,0.08166280516098319,5.5,A,3,0,baseline
left_distance_bin,31+,7,0.16603598803059652,0.0,A,3,0,baseline
left_distance_bin,8-15,154,0.10366443536061488,0.0,A,3,0,baseline
left_distance_bin,none,1,0.04630590587962208,16.11,A,3,0,baseline
right_distance_bin,0-7,1007,0.08528694822685516,4.41,A,3,0,baseline
right_distance_bin,16-30,31,0.07881108757735347,6.36,A,3,0,baseline
right_distance_bin,31+,11,0.11371277136323815,0.0,A,3,0,baseline
right_distance_bin,8-15,149,0.08256512924564893,5.23,A,3,0,baseline
right_distance_bin,none,2,0.0442430587526405,16.73,A,3,0,baseline
year,2010,35,0.075005909584676,7.5,A,3,0,baseline
year,2011,32,0.09703556456951368,0.89,A,3,0,baseline
year,2012,34,0.09438392877584115,1.68,A,3,0,baseline
year,2013,34,0.06648793878608446,10.05,A,3,0,baseline
year,2014,36,0.07852451205254508,6.44,A,3,0,baseline
year,2015,28,0.11354372708520077,0.0,A,3,0,baseline
year,2016,31,0.11283702678463822,0.0,A,3,0,baseline
year,2017,79,0.07990901617230659,6.03,A,3,0,baseline
year,2018,81,0.08641630880383222,4.08,A,3,0,baseline
year,2019,155,0.10195298163261819,0.0,A,3,0,baseline
year,2020,144,0.06972143116853777,9.08,A,3,0,baseline
year,2021,122,0.0921927994021927,2.34,A,3,0,baseline
year,2022,114,0.08355518909051739,4.93,A,3,0,baseline
year,2023,127,0.08600971402816456,4.2,A,3,0,baseline
year,2024,148,0.06136684535889362,11.59,A,3,0,baseline
confidence_bin,low,22,0.07773625279713968,6.68,A,3,0,baseline
confidence_bin,medium,372,0.08516036383926062,4.45,A,3,0,baseline
confidence_bin,high,806,0.08518274465344171,4.45,A,3,0,baseline
overall,all,1200,0.06650177002766605,10.05,A,3,0,global_blend
seen_polygon,False,1034,0.06720640822716137,9.84,A,3,0,global_blend
seen_polygon,True,166,0.061932403344494645,11.42,A,3,0,global_blend
crop_type,зерновые,265,0.05269042190326788,14.19,A,3,0,global_blend
crop_type,озимая пшеница,800,0.07395760792172498,7.81,A,3,0,global_blend
crop_type,пастбища/зерновые,112,0.036418455294948686,19.07,A,3,0,global_blend
crop_type,подсолнечник,23,0.045175936669437436,16.45,A,3,0,global_blend
source_label,landsat,451,0.06409557216562223,10.77,A,3,0,global_blend
source_label,modis,188,0.06241200717858411,11.28,A,3,0,global_blend
source_label,s2,561,0.06965482205873803,9.1,A,3,0,global_blend
gap_length,1,856,0.06598840539205567,10.2,A,3,0,global_blend
gap_length,2,272,0.06536041150723308,10.39,A,3,0,global_blend
gap_length,3,63,0.07731352493204131,6.81,A,3,0,global_blend
gap_length,4,4,0.043296717387694236,17.01,A,3,0,global_blend
gap_length,5,5,0.08185788380449488,5.44,A,3,0,global_blend
left_distance_bin,0-7,1008,0.06393041711053929,10.82,A,3,0,global_blend
left_distance_bin,16-30,30,0.05906191594748442,12.28,A,3,0,global_blend
left_distance_bin,31+,7,0.115558515599541,0.0,A,3,0,global_blend
left_distance_bin,8-15,154,0.08013220851377592,5.96,A,3,0,global_blend
left_distance_bin,none,1,0.014194424189033772,25.74,A,3,0,global_blend
right_distance_bin,0-7,1007,0.06799172207228787,9.6,A,3,0,global_blend
right_distance_bin,16-30,31,0.05779728735080826,12.66,A,3,0,global_blend
right_distance_bin,31+,11,0.08490786214421366,4.53,A,3,0,global_blend
right_distance_bin,8-15,149,0.056075126942870514,13.18,A,3,0,global_blend
right_distance_bin,none,2,0.013609477741631366,25.92,A,3,0,global_blend
year,2010,35,0.04636308671545673,16.09,A,3,0,global_blend
year,2011,32,0.06049801922887036,11.85,A,3,0,global_blend
year,2012,34,0.07106083054492143,8.68,A,3,0,global_blend
year,2013,34,0.05071129385383714,14.79,A,3,0,global_blend
year,2014,36,0.0658547506972308,10.24,A,3,0,global_blend
year,2015,28,0.09959110919651679,0.12,A,3,0,global_blend
year,2016,31,0.08958300157149121,3.13,A,3,0,global_blend
year,2017,79,0.06637749850433598,10.09,A,3,0,global_blend
year,2018,81,0.05673223857061641,12.98,A,3,0,global_blend
year,2019,155,0.08579545712259862,4.26,A,3,0,global_blend
year,2020,144,0.047087026709614566,15.87,A,3,0,global_blend
year,2021,122,0.07122167826079745,8.63,A,3,0,global_blend
year,2022,114,0.06595350960798722,10.21,A,3,0,global_blend
year,2023,127,0.07196429491518877,8.41,A,3,0,global_blend
year,2024,148,0.04732394616291361,15.8,A,3,0,global_blend
confidence_bin,low,22,0.06796479123610488,9.61,A,3,0,global_blend
confidence_bin,medium,372,0.070872264193154,8.74,A,3,0,global_blend
confidence_bin,high,806,0.06434292108603931,10.7,A,3,0,global_blend
overall,all,1200,0.06650177002766605,10.05,A,3,0,ensemble
seen_polygon,False,1034,0.06720640822716137,9.84,A,3,0,ensemble
seen_polygon,True,166,0.061932403344494645,11.42,A,3,0,ensemble
crop_type,зерновые,265,0.05269042190326788,14.19,A,3,0,ensemble
crop_type,озимая пшеница,800,0.07395760792172498,7.81,A,3,0,ensemble
crop_type,пастбища/зерновые,112,0.036418455294948686,19.07,A,3,0,ensemble
crop_type,подсолнечник,23,0.045175936669437436,16.45,A,3,0,ensemble
source_label,landsat,451,0.06409557216562223,10.77,A,3,0,ensemble
source_label,modis,188,0.06241200717858411,11.28,A,3,0,ensemble
source_label,s2,561,0.06965482205873803,9.1,A,3,0,ensemble
gap_length,1,856,0.06598840539205567,10.2,A,3,0,ensemble
gap_length,2,272,0.06536041150723308,10.39,A,3,0,ensemble
gap_length,3,63,0.07731352493204131,6.81,A,3,0,ensemble
gap_length,4,4,0.043296717387694236,17.01,A,3,0,ensemble
gap_length,5,5,0.08185788380449488,5.44,A,3,0,ensemble
left_distance_bin,0-7,1008,0.06393041711053929,10.82,A,3,0,ensemble
left_distance_bin,16-30,30,0.05906191594748442,12.28,A,3,0,ensemble
left_distance_bin,31+,7,0.115558515599541,0.0,A,3,0,ensemble
left_distance_bin,8-15,154,0.08013220851377592,5.96,A,3,0,ensemble
left_distance_bin,none,1,0.014194424189033772,25.74,A,3,0,ensemble
right_distance_bin,0-7,1007,0.06799172207228787,9.6,A,3,0,ensemble
right_distance_bin,16-30,31,0.05779728735080826,12.66,A,3,0,ensemble
right_distance_bin,31+,11,0.08490786214421366,4.53,A,3,0,ensemble
right_distance_bin,8-15,149,0.056075126942870514,13.18,A,3,0,ensemble
right_distance_bin,none,2,0.013609477741631366,25.92,A,3,0,ensemble
year,2010,35,0.04636308671545673,16.09,A,3,0,ensemble
year,2011,32,0.06049801922887036,11.85,A,3,0,ensemble
year,2012,34,0.07106083054492143,8.68,A,3,0,ensemble
year,2013,34,0.05071129385383714,14.79,A,3,0,ensemble
year,2014,36,0.0658547506972308,10.24,A,3,0,ensemble
year,2015,28,0.09959110919651679,0.12,A,3,0,ensemble
year,2016,31,0.08958300157149121,3.13,A,3,0,ensemble
year,2017,79,0.06637749850433598,10.09,A,3,0,ensemble
year,2018,81,0.05673223857061641,12.98,A,3,0,ensemble
year,2019,155,0.08579545712259862,4.26,A,3,0,ensemble
year,2020,144,0.047087026709614566,15.87,A,3,0,ensemble
year,2021,122,0.07122167826079745,8.63,A,3,0,ensemble
year,2022,114,0.06595350960798722,10.21,A,3,0,ensemble
year,2023,127,0.07196429491518877,8.41,A,3,0,ensemble
year,2024,148,0.04732394616291361,15.8,A,3,0,ensemble
confidence_bin,low,22,0.06796479123610488,9.61,A,3,0,ensemble
confidence_bin,medium,372,0.070872264193154,8.74,A,3,0,ensemble
confidence_bin,high,806,0.06434292108603931,10.7,A,3,0,ensemble
overall,all,1200,0.08298983515283032,5.1,A,4,0,baseline
seen_polygon,False,1008,0.08265111186986374,5.2,A,4,0,baseline
seen_polygon,True,192,0.08474592365938527,4.58,A,4,0,baseline
crop_type,зерновые,242,0.0706755218182453,8.8,A,4,0,baseline
crop_type,озимая пшеница,824,0.08917319148810601,3.25,A,4,0,baseline
crop_type,пастбища/зерновые,100,0.057606816523930675,12.72,A,4,0,baseline
crop_type,подсолнечник,34,0.07108250930117777,8.68,A,4,0,baseline
source_label,landsat,493,0.07441410438842078,7.68,A,4,0,baseline
source_label,modis,185,0.11982480684633755,0.0,A,4,0,baseline
source_label,s2,522,0.07425983339654176,7.72,A,4,0,baseline
gap_length,1,907,0.0810590332441679,5.68,A,4,0,baseline
gap_length,2,222,0.09232774018780986,2.3,A,4,0,baseline
gap_length,3,51,0.07097226952745625,8.71,A,4,0,baseline
gap_length,5,20,0.0883067219283833,3.51,A,4,0,baseline
left_distance_bin,0-7,1044,0.0820431364481256,5.39,A,4,0,baseline
left_distance_bin,16-30,23,0.09848101133979084,0.46,A,4,0,baseline
left_distance_bin,31+,20,0.09041250174325223,2.88,A,4,0,baseline
left_distance_bin,8-15,111,0.08641686767757477,4.07,A,4,0,baseline
left_distance_bin,none,2,0.10498437138315779,0.0,A,4,0,baseline
right_distance_bin,0-7,1010,0.08123199310476281,5.63,A,4,0,baseline
right_distance_bin,16-30,27,0.08315677619872795,5.05,A,4,0,baseline
right_distance_bin,31+,13,0.10243484181769116,0.0,A,4,0,baseline
right_distance_bin,8-15,150,0.09226910723300334,2.32,A,4,0,baseline
year,2010,27,0.07809255366123923,6.57,A,4,0,baseline
year,2011,45,0.10477284325562834,0.0,A,4,0,baseline
year,2012,31,0.11470510983052284,0.0,A,4,0,baseline
year,2013,33,0.09260975601255839,2.22,A,4,0,baseline
year,2014,36,0.08198334947113836,5.4,A,4,0,baseline
year,2015,34,0.077638193499124,6.71,A,4,0,baseline
year,2016,30,0.07890988304493915,6.33,A,4,0,baseline
year,2017,108,0.07317205475400956,8.05,A,4,0,baseline
year,2018,60,0.08243294890795541,5.27,A,4,0,baseline
year,2019,159,0.08771739168462907,3.68,A,4,0,baseline
year,2020,148,0.07168299021079463,8.5,A,4,0,baseline
year,2021,114,0.09108191164606842,2.68,A,4,0,baseline
year,2022,118,0.09576142833245287,1.27,A,4,0,baseline
year,2023,142,0.06776955422250605,9.67,A,4,0,baseline
year,2024,115,0.07411417882183993,7.77,A,4,0,baseline
confidence_bin,low,13,0.14323655032825103,0.0,A,4,0,baseline
confidence_bin,medium,330,0.08905592513794194,3.28,A,4,0,baseline
confidence_bin,high,857,0.07923821955197193,6.23,A,4,0,baseline
overall,all,1200,0.06422022789356627,10.73,A,4,0,global_blend
seen_polygon,False,1008,0.06433735500011728,10.7,A,4,0,global_blend
seen_polygon,True,192,0.0636017718914069,10.92,A,4,0,global_blend
crop_type,зерновые,242,0.05736653480380573,12.79,A,4,0,global_blend
crop_type,озимая пшеница,824,0.06857229758735522,9.43,A,4,0,global_blend
crop_type,пастбища/зерновые,100,0.0404729584779372,17.86,A,4,0,global_blend
crop_type,подсолнечник,34,0.05797992976262267,12.61,A,4,0,global_blend
source_label,landsat,493,0.06172114063380291,11.48,A,4,0,global_blend
source_label,modis,185,0.07917825090418895,6.25,A,4,0,global_blend
source_label,s2,522,0.060508714211646615,11.85,A,4,0,global_blend
gap_length,1,907,0.06241136973375762,11.28,A,4,0,global_blend
gap_length,2,222,0.0751472522296806,7.46,A,4,0,global_blend
gap_length,3,51,0.045337331709020066,16.4,A,4,0,global_blend
gap_length,5,20,0.05369837874833282,13.89,A,4,0,global_blend
left_distance_bin,0-7,1044,0.06455519012319391,10.63,A,4,0,global_blend
left_distance_bin,16-30,23,0.07623420078780314,7.13,A,4,0,global_blend
left_distance_bin,31+,20,0.06983483092009361,9.05,A,4,0,global_blend
left_distance_bin,8-15,111,0.0569016455448741,12.93,A,4,0,global_blend
left_distance_bin,none,2,0.062236017095089496,11.33,A,4,0,global_blend
right_distance_bin,0-7,1010,0.06256632742763871,11.23,A,4,0,global_blend
right_distance_bin,16-30,27,0.07681311541681136,6.96,A,4,0,global_blend
right_distance_bin,31+,13,0.049528734450751226,15.14,A,4,0,global_blend
right_distance_bin,8-15,150,0.0732210035854373,8.03,A,4,0,global_blend
year,2010,27,0.052340109100939766,14.3,A,4,0,global_blend
year,2011,45,0.07767150813306836,6.7,A,4,0,global_blend
year,2012,31,0.08321112683404878,5.04,A,4,0,global_blend
year,2013,33,0.07809150630792275,6.57,A,4,0,global_blend
year,2014,36,0.07977588896603605,6.07,A,4,0,global_blend
year,2015,34,0.05829433886815869,12.51,A,4,0,global_blend
year,2016,30,0.06687951931539564,9.94,A,4,0,global_blend
year,2017,108,0.05506673011048395,13.48,A,4,0,global_blend
year,2018,60,0.058363453417197474,12.49,A,4,0,global_blend
year,2019,159,0.07887554989993532,6.34,A,4,0,global_blend
year,2020,148,0.04931115163833422,15.21,A,4,0,global_blend
year,2021,114,0.0686236741327369,9.41,A,4,0,global_blend
year,2022,118,0.07018732517260254,8.94,A,4,0,global_blend
year,2023,142,0.04944796522035897,15.17,A,4,0,global_blend
year,2024,115,0.0561534510478019,13.15,A,4,0,global_blend
confidence_bin,low,13,0.11572540151547048,0.0,A,4,0,global_blend
confidence_bin,medium,330,0.07511881986619108,7.46,A,4,0,global_blend
confidence_bin,high,857,0.05829999440832836,12.51,A,4,0,global_blend
overall,all,1200,0.06422022789356627,10.73,A,4,0,ensemble
seen_polygon,False,1008,0.06433735500011728,10.7,A,4,0,ensemble
seen_polygon,True,192,0.0636017718914069,10.92,A,4,0,ensemble
crop_type,зерновые,242,0.05736653480380573,12.79,A,4,0,ensemble
crop_type,озимая пшеница,824,0.06857229758735522,9.43,A,4,0,ensemble
crop_type,пастбища/зерновые,100,0.0404729584779372,17.86,A,4,0,ensemble
crop_type,подсолнечник,34,0.05797992976262267,12.61,A,4,0,ensemble
source_label,landsat,493,0.06172114063380291,11.48,A,4,0,ensemble
source_label,modis,185,0.07917825090418895,6.25,A,4,0,ensemble
source_label,s2,522,0.060508714211646615,11.85,A,4,0,ensemble
gap_length,1,907,0.06241136973375762,11.28,A,4,0,ensemble
gap_length,2,222,0.0751472522296806,7.46,A,4,0,ensemble
gap_length,3,51,0.045337331709020066,16.4,A,4,0,ensemble
gap_length,5,20,0.05369837874833282,13.89,A,4,0,ensemble
left_distance_bin,0-7,1044,0.06455519012319391,10.63,A,4,0,ensemble
left_distance_bin,16-30,23,0.07623420078780314,7.13,A,4,0,ensemble
left_distance_bin,31+,20,0.06983483092009361,9.05,A,4,0,ensemble
left_distance_bin,8-15,111,0.0569016455448741,12.93,A,4,0,ensemble
left_distance_bin,none,2,0.062236017095089496,11.33,A,4,0,ensemble
right_distance_bin,0-7,1010,0.06256632742763871,11.23,A,4,0,ensemble
right_distance_bin,16-30,27,0.07681311541681136,6.96,A,4,0,ensemble
right_distance_bin,31+,13,0.049528734450751226,15.14,A,4,0,ensemble
right_distance_bin,8-15,150,0.0732210035854373,8.03,A,4,0,ensemble
year,2010,27,0.052340109100939766,14.3,A,4,0,ensemble
year,2011,45,0.07767150813306836,6.7,A,4,0,ensemble
year,2012,31,0.08321112683404878,5.04,A,4,0,ensemble
year,2013,33,0.07809150630792275,6.57,A,4,0,ensemble
year,2014,36,0.07977588896603605,6.07,A,4,0,ensemble
year,2015,34,0.05829433886815869,12.51,A,4,0,ensemble
year,2016,30,0.06687951931539564,9.94,A,4,0,ensemble
year,2017,108,0.05506673011048395,13.48,A,4,0,ensemble
year,2018,60,0.058363453417197474,12.49,A,4,0,ensemble
year,2019,159,0.07887554989993532,6.34,A,4,0,ensemble
year,2020,148,0.04931115163833422,15.21,A,4,0,ensemble
year,2021,114,0.0686236741327369,9.41,A,4,0,ensemble
year,2022,118,0.07018732517260254,8.94,A,4,0,ensemble
year,2023,142,0.04944796522035897,15.17,A,4,0,ensemble
year,2024,115,0.0561534510478019,13.15,A,4,0,ensemble
confidence_bin,low,13,0.11572540151547048,0.0,A,4,0,ensemble
confidence_bin,medium,330,0.07511881986619108,7.46,A,4,0,ensemble
confidence_bin,high,857,0.05829999440832836,12.51,A,4,0,ensemble
overall,all,1200,0.09294754536653899,2.12,B,0,0,baseline
seen_polygon,False,1200,0.09294754536653899,2.12,B,0,0,baseline
crop_type,зерновые,319,0.06969370858114182,9.09,B,0,0,baseline
crop_type,озимая пшеница,810,0.10112004390534057,0.0,B,0,0,baseline
crop_type,подсолнечник,71,0.0868202951569717,3.95,B,0,0,baseline
source_label,landsat,516,0.08055765295716727,5.83,B,0,0,baseline
source_label,modis,192,0.12237570072788675,0.0,B,0,0,baseline
source_label,s2,492,0.09176608658865046,2.47,B,0,0,baseline
gap_length,1,864,0.09246132378776425,2.26,B,0,0,baseline
gap_length,2,272,0.09334947608145995,2.0,B,0,0,baseline
gap_length,3,45,0.09546755840784986,1.36,B,0,0,baseline
gap_length,4,4,0.11141010436087097,0.0,B,0,0,baseline
gap_length,5,15,0.10021740348630528,0.0,B,0,0,baseline
left_distance_bin,0-7,988,0.08833567113553056,3.5,B,0,0,baseline
left_distance_bin,16-30,37,0.08539238981375909,4.38,B,0,0,baseline
left_distance_bin,31+,24,0.12739616885839225,0.0,B,0,0,baseline
left_distance_bin,8-15,150,0.11529223144149132,0.0,B,0,0,baseline
left_distance_bin,none,1,0.0662154558544113,10.14,B,0,0,baseline
right_distance_bin,0-7,974,0.0872340050788899,3.83,B,0,0,baseline
right_distance_bin,16-30,29,0.09719928428139256,0.84,B,0,0,baseline
right_distance_bin,31+,16,0.11213423642899126,0.0,B,0,0,baseline
right_distance_bin,8-15,180,0.11728939853898718,0.0,B,0,0,baseline
right_distance_bin,none,1,0.0615190190277248,11.54,B,0,0,baseline
year,2010,45,0.08590377887528639,4.23,B,0,0,baseline
year,2011,41,0.07761375253598164,6.72,B,0,0,baseline
year,2012,30,0.09552913747151885,1.34,B,0,0,baseline
year,2013,37,0.07341974284582542,7.97,B,0,0,baseline
year,2014,46,0.09758415305629539,0.72,B,0,0,baseline
year,2015,34,0.08053210471754818,5.84,B,0,0,baseline
year,2016,41,0.1459374458517274,0.0,B,0,0,baseline
year,2017,86,0.08717131311372975,3.85,B,0,0,baseline
year,2018,89,0.07157463935600844,8.53,B,0,0,baseline
year,2019,122,0.07946353164263999,6.16,B,0,0,baseline
year,2020,135,0.08774268927794594,3.68,B,0,0,baseline
year,2021,110,0.13068559529262536,0.0,B,0,0,baseline
year,2022,139,0.0936890674931445,1.89,B,0,0,baseline
year,2023,127,0.08368708413244225,4.89,B,0,0,baseline
year,2024,118,0.0861475504751439,4.16,B,0,0,baseline
confidence_bin,low,4,0.07999096757831119,6.0,B,0,0,baseline
confidence_bin,medium,269,0.08641321997109627,4.08,B,0,0,baseline
confidence_bin,high,927,0.09481039054778485,1.56,B,0,0,baseline
overall,all,1200,0.07250402938513356,8.25,B,0,0,global_blend
seen_polygon,False,1200,0.07250402938513356,8.25,B,0,0,global_blend
crop_type,зерновые,319,0.05170029635559954,14.49,B,0,0,global_blend
crop_type,озимая пшеница,810,0.07927754093800735,6.22,B,0,0,global_blend
crop_type,подсолнечник,71,0.07167486885319668,8.5,B,0,0,global_blend
source_label,landsat,516,0.06832803247844778,9.5,B,0,0,global_blend
source_label,modis,192,0.07596752633366377,7.21,B,0,0,global_blend
source_label,s2,492,0.07531906535270012,7.4,B,0,0,global_blend
gap_length,1,864,0.0720913096694894,8.37,B,0,0,global_blend
gap_length,2,272,0.07188011423909577,8.44,B,0,0,global_blend
gap_length,3,45,0.07723623528954134,6.83,B,0,0,global_blend
gap_length,4,4,0.050743852149439675,14.78,B,0,0,global_blend
