model,mode,repeat,fold,feature,importance,std
catboost,B,0,1,s2_evi_left,0.00011700537798771393,0.00010729478775124701
catboost,B,0,1,s2_evi_right,-7.358062993725184e-05,1.3189540488227347e-05
catboost,B,0,1,s2_evi_days_since,1.5666361000997442e-05,2.392855177555525e-05
catboost,B,0,1,s2_evi_days_until,9.445523983576953e-05,9.978289502687865e-05
catboost,B,0,1,s2_evi_context_median,0.00014755763994616505,0.00010381699115798865
catboost,B,0,1,s2_evi_context_iqr,3.575547338163093e-05,2.2714138537320572e-05
catboost,B,0,1,s2_evi_context_count,3.468872516465549e-05,2.9614448478057498e-05
catboost,B,0,1,s2_evi_context_invalid_count,0.0,0.0
catboost,B,0,1,s2_ndwi_raw,0.0,0.0
catboost,B,0,1,s2_ndwi_cleaned,0.0,0.0
catboost,B,0,1,s2_ndwi_invalid_flag,0.0,0.0
catboost,B,0,1,s2_ndwi_missing_flag,0.0,0.0
catboost,B,0,1,s2_ndwi_interpolated,-0.0001006754739428517,7.556959415080944e-06
catboost,B,0,1,s2_ndwi_left,1.1085470426913657e-05,6.659295760726158e-05
catboost,B,0,1,s2_ndwi_right,-8.542968177520371e-05,3.322122600640798e-05
catboost,B,0,1,s2_ndwi_days_since,2.155855969363657e-05,5.956226285720734e-06
catboost,B,0,1,s2_ndwi_days_until,-1.6852257536288662e-05,6.394614543964866e-05
catboost,B,0,1,s2_ndwi_context_median,-0.00016008543131837416,5.364838409417649e-05
catboost,B,0,1,s2_ndwi_context_iqr,-3.0093896511151907e-06,1.0001604926340724e-06
catboost,B,0,1,s2_ndwi_context_count,0.00014836916761822722,2.3355350856103796e-05
catboost,B,0,1,s2_ndwi_context_invalid_count,0.0,0.0
catboost,B,0,1,landsat_ndvi_raw,0.0,0.0
catboost,B,0,1,landsat_ndvi_cleaned,0.0,0.0
catboost,B,0,1,landsat_ndvi_invalid_flag,0.0,0.0
catboost,B,0,1,landsat_ndvi_missing_flag,0.0,0.0
catboost,B,0,1,landsat_ndvi_interpolated,0.01858087157520804,0.0006171062204591224
catboost,B,0,1,landsat_ndvi_left,-0.00031091330471862827,3.7079408379374346e-05
catboost,B,0,1,landsat_ndvi_right,0.00034168567817657175,3.6989026032295536e-05
catboost,B,0,1,landsat_ndvi_days_since,-6.10737570213779e-05,9.489240251894099e-05
catboost,B,0,1,landsat_ndvi_days_until,-4.30707289457849e-05,2.113674621383177e-05
catboost,B,0,1,landsat_ndvi_context_median,-0.0003584732498495419,0.00024197373341149075
catboost,B,0,1,landsat_ndvi_context_iqr,6.233280351086723e-05,4.683744132080725e-06
catboost,B,0,1,landsat_ndvi_context_count,-5.067350928512904e-06,1.2849035385044394e-05
catboost,B,0,1,landsat_ndvi_context_invalid_count,0.0,0.0
catboost,B,0,1,landsat_evi_raw,0.0,0.0
catboost,B,0,1,landsat_evi_cleaned,0.0,0.0
catboost,B,0,1,landsat_evi_invalid_flag,0.0,0.0
catboost,B,0,1,landsat_evi_missing_flag,0.0,0.0
catboost,B,0,1,landsat_evi_interpolated,0.004470868612899116,0.0005946298920013818
catboost,B,0,1,landsat_evi_left,-2.79032560038181e-05,0.00017114968481442977
catboost,B,0,1,landsat_evi_right,3.908136745126023e-05,4.68405493000007e-05
catboost,B,0,1,landsat_evi_days_since,-8.144680910766866e-06,2.0227481503203026e-05
catboost,B,0,1,landsat_evi_days_until,4.74994247090868e-05,2.6424473471571563e-05
catboost,B,0,1,landsat_evi_context_median,-6.796108594669253e-05,8.091931059779622e-06
catboost,B,0,1,landsat_evi_context_iqr,-6.599475211926942e-05,9.990309156160393e-06
catboost,B,0,1,landsat_evi_context_count,-4.034508432317063e-06,1.580181788960605e-05
catboost,B,0,1,landsat_evi_context_invalid_count,0.0,0.0
catboost,B,0,1,landsat_ndwi_raw,0.0,0.0
catboost,B,0,1,landsat_ndwi_cleaned,0.0,0.0
catboost,B,0,1,landsat_ndwi_invalid_flag,0.0,0.0
catboost,B,0,1,landsat_ndwi_missing_flag,0.0,0.0
catboost,B,0,1,landsat_ndwi_interpolated,-0.00012984012052566496,1.4979076524285206e-06
catboost,B,0,1,landsat_ndwi_left,0.0003735749113362996,0.00017753275307956506
catboost,B,0,1,landsat_ndwi_right,-9.161710661743233e-05,0.0001031546851675072
catboost,B,0,1,landsat_ndwi_days_since,5.810993771104833e-05,0.00015014515295198871
catboost,B,0,1,landsat_ndwi_days_until,3.459269851168595e-05,1.6410943155721613e-05
catboost,B,0,1,landsat_ndwi_context_median,-9.74525492406994e-05,5.78292543290046e-05
catboost,B,0,1,landsat_ndwi_context_iqr,-3.973962109123097e-05,3.463829271001251e-05
catboost,B,0,1,landsat_ndwi_context_count,0.0,0.0
catboost,B,0,1,landsat_ndwi_context_invalid_count,0.0,0.0
catboost,B,0,1,modis_ndvi_raw,0.0,0.0
catboost,B,0,1,modis_ndvi_cleaned,0.0,0.0
catboost,B,0,1,modis_ndvi_invalid_flag,0.0,0.0
catboost,B,0,1,modis_ndvi_missing_flag,0.0,0.0
catboost,B,0,1,modis_ndvi_interpolated,0.0018040157679090965,0.00024723213534661587
catboost,B,0,1,modis_ndvi_left,-0.00020815727609829748,4.4042377643313535e-05
catboost,B,0,1,modis_ndvi_right,0.0006447159243402611,4.63202322737305e-05
catboost,B,0,1,modis_ndvi_days_since,0.00010201042204035365,6.341236596114214e-05
catboost,B,0,1,modis_ndvi_days_until,7.040410030025035e-05,5.5624362402001415e-05
catboost,B,0,1,modis_ndvi_context_median,-5.545886879242817e-05,8.774603358151917e-05
catboost,B,0,1,modis_ndvi_context_iqr,-3.2336168254057385e-05,2.857448806435625e-05
catboost,B,0,1,modis_ndvi_context_count,0.0,0.0
catboost,B,0,1,modis_ndvi_context_invalid_count,0.0,0.0
catboost,B,0,1,modis_evi_raw,0.0,0.0
catboost,B,0,1,modis_evi_cleaned,0.0,0.0
catboost,B,0,1,modis_evi_invalid_flag,0.0,0.0
catboost,B,0,1,modis_evi_missing_flag,0.0,0.0
catboost,B,0,1,modis_evi_interpolated,0.0010436638776587168,2.0642083871931505e-05
catboost,B,0,1,modis_evi_left,1.0098654029837284e-05,5.599950378360613e-05
catboost,B,0,1,modis_evi_right,0.0004991639250077964,2.4677796835591292e-05
catboost,B,0,1,modis_evi_days_since,4.4464794794397966e-05,3.456289179874089e-05
catboost,B,0,1,modis_evi_days_until,7.9802439381986e-05,4.668324344666436e-05
catboost,B,0,1,modis_evi_context_median,0.00011669772052654709,2.348785836402828e-05
catboost,B,0,1,modis_evi_context_iqr,-6.819858523260391e-05,7.154590598829058e-06
catboost,B,0,1,modis_evi_context_count,6.0591193449741065e-06,9.742983773722291e-07
catboost,B,0,1,modis_evi_context_invalid_count,0.0,0.0
catboost,B,0,1,era5_temp_c_raw,0.0,0.0
catboost,B,0,1,era5_temp_c_cleaned,0.0,0.0
catboost,B,0,1,era5_temp_c_invalid_flag,0.0,0.0
catboost,B,0,1,era5_temp_c_missing_flag,0.0,0.0
catboost,B,0,1,era5_temp_c_interpolated,-7.753044341090448e-05,7.025827982427152e-05
catboost,B,0,1,era5_temp_c_left,1.6202557541811213e-05,2.826500459884862e-05
catboost,B,0,1,era5_temp_c_right,-9.482521833040214e-06,1.695187529716924e-05
catboost,B,0,1,era5_temp_c_days_since,-0.00011077771265980557,0.00012537254263918912
catboost,B,0,1,era5_temp_c_days_until,-9.918879305223505e-06,2.6785183455169115e-05
catboost,B,0,1,era5_temp_c_context_median,-6.496332900100127e-05,4.834683972491927e-06
catboost,B,0,1,era5_temp_c_context_iqr,8.468665858321622e-05,1.054944062230112e-05
catboost,B,0,1,era5_temp_c_context_count,-4.1916674609010496e-05,1.7565635697519566e-05
catboost,B,0,1,era5_temp_c_context_invalid_count,0.0,0.0
catboost,B,0,1,era5_temp_c_same_date,0.00012625983945472458,1.9261575109293105e-05
catboost,B,0,1,era5_temp_c_same_date_count,0.0,0.0
catboost,B,0,1,era5_temp_c_reconstructed,1.3857318160934162e-06,3.307160931202008e-05
catboost,B,0,1,era5_temp_c_available,0.0,0.0
catboost,B,0,1,era5_precip_mm_raw,0.0,0.0
catboost,B,0,1,era5_precip_mm_cleaned,0.0,0.0
catboost,B,0,1,era5_precip_mm_invalid_flag,0.0,0.0
catboost,B,0,1,era5_precip_mm_missing_flag,0.0,0.0
catboost,B,0,1,era5_precip_mm_interpolated,-0.0001017235201227068,2.7843740479913115e-05
catboost,B,0,1,era5_precip_mm_left,5.017574152499371e-06,4.4339540146362544e-05
catboost,B,0,1,era5_precip_mm_right,-0.00016454664292354926,1.3762460808933175e-05
catboost,B,0,1,era5_precip_mm_days_since,4.0181394543967186e-05,5.522249666449486e-05
catboost,B,0,1,era5_precip_mm_days_until,-0.0002059481189823978,5.9932160782642796e-05
catboost,B,0,1,era5_precip_mm_context_median,6.699890535938335e-05,1.8096790608809754e-05
catboost,B,0,1,era5_precip_mm_context_iqr,-0.0002275988916711283,2.577606521835668e-05
catboost,B,0,1,era5_precip_mm_context_count,-6.115665154855787e-06,3.371036767952501e-05
catboost,B,0,1,era5_precip_mm_context_invalid_count,-6.709119713415451e-05,1.0829090949647513e-05
catboost,B,0,1,era5_precip_mm_same_date,0.00033904775670088455,6.819202394321711e-06
catboost,B,0,1,era5_precip_mm_same_date_count,0.0,0.0
catboost,B,0,1,era5_precip_mm_reconstructed,0.00016466497525313706,8.24627011475898e-05
catboost,B,0,1,era5_precip_mm_available,0.0,0.0
catboost,B,0,1,availability_s2_days_since,-1.558405777729588e-05,3.017348641418116e-05
catboost,B,0,1,availability_s2_days_until,2.152240024344554e-05,4.031499587373033e-05
catboost,B,0,1,availability_s2_same_date_count,0.00024030729943694956,8.287711930635849e-05
catboost,B,0,1,availability_s2_count_7d,-3.3663212567938694e-05,4.950892198739287e-05
catboost,B,0,1,availability_s2_count_15d,3.362015321554945e-05,3.035181128481501e-05
catboost,B,0,1,availability_s2_count_30d,7.324305541431264e-05,8.440884485816369e-07
catboost,B,0,1,source_calendar_s2_local_count,1.3689735122141e-05,1.2495857537736521e-06
catboost,B,0,1,source_calendar_s2_same_date_count,2.0439913830869183e-06,1.7891326281931075e-05
catboost,B,0,1,source_calendar_s2_fit_count,0.0,0.0
catboost,B,0,1,availability_landsat_days_since,-1.212913033970392e-05,2.5849434248451097e-06
catboost,B,0,1,availability_landsat_days_until,9.36449628613778e-05,7.903483721913296e-06
catboost,B,0,1,availability_landsat_same_date_count,-3.0457377858887635e-05,4.459556226667216e-06
catboost,B,0,1,availability_landsat_count_7d,-7.552163734918238e-05,2.637451114333167e-05
catboost,B,0,1,availability_landsat_count_15d,-0.00014194318443132292,8.278144137519039e-05
catboost,B,0,1,availability_landsat_count_30d,-8.033972666737776e-05,1.0884634457239417e-05
catboost,B,0,1,source_calendar_landsat_local_count,6.012919001014555e-05,0.00010708808958067445
catboost,B,0,1,source_calendar_landsat_same_date_count,6.73938658081602e-05,7.39010542413765e-06
catboost,B,0,1,source_calendar_landsat_fit_count,0.0,0.0
catboost,B,0,1,availability_modis_days_since,0.0001449005941334125,1.6454703471405208e-05
catboost,B,0,1,availability_modis_days_until,1.2365739552572252e-05,1.3152971276297887e-05
catboost,B,0,1,availability_modis_same_date_count,0.0032768340080467223,0.00045820834571377866
catboost,B,0,1,availability_modis_count_7d,0.00017863032393203304,0.00019832570145064676
catboost,B,0,1,availability_modis_count_15d,0.0010700986690667935,0.000220571999342542
catboost,B,0,1,availability_modis_count_30d,-4.291717945165141e-06,7.3443315466159564e-06
catboost,B,0,1,source_calendar_modis_local_count,5.732286704647482e-06,1.7910554793408584e-05
catboost,B,0,1,source_calendar_modis_same_date_count,0.00098508321647936,0.0003537509476119055
catboost,B,0,1,source_calendar_modis_fit_count,0.0,0.0
catboost,B,0,1,p_s2,0.0016670130348598253,0.0011191529314061796
catboost,B,0,1,p_landsat,0.00020347692527836886,9.83948068684834e-05
catboost,B,0,1,p_modis,0.0013248902699541168,0.00040519488445834445
catboost,B,0,1,p_unknown,0.0,0.0
catboost,B,0,1,source_confidence,-8.752978502166858e-05,3.772509248121947e-06
catboost,B,0,1,source_unknown_local_count,0.0,0.0
catboost,B,0,1,pchip_interpolation,0.0016399311783911186,0.000232052486184256
catboost,B,0,1,akima_interpolation,0.00012790577238289136,0.0001130060694529561
catboost,B,0,1,left_days_1,-0.0003748023951963275,3.844901470660689e-05
catboost,B,0,1,left_days_2,2.4843843606833782e-05,1.4446228589565235e-05
catboost,B,0,1,left_days_3,1.2947715895807177e-05,2.9578784975413386e-05
catboost,B,0,1,left_days_4,-1.690214554969649e-05,4.0969964870837816e-05
catboost,B,0,1,right_days_1,0.0,0.0
catboost,B,0,1,right_days_2,1.231028329323064e-05,2.5468952795239252e-05
catboost,B,0,1,right_days_3,1.6407469054180446e-05,5.117965989231976e-06
catboost,B,0,1,right_days_4,-7.605993165477748e-05,9.808148088007174e-06
catboost,B,0,2,anon_polygon_id,0.0,0.0
catboost,B,0,2,date,0.0,0.0
catboost,B,0,2,crop_type,-0.000155336246307064,0.00013717203974615566
catboost,B,0,2,year,1.7890648338007853e-05,2.312556330492932e-06
catboost,B,0,2,month,3.683726191063691e-05,0.00013064417280226476
catboost,B,0,2,doy,1.8593117488488464e-05,1.268920262943729e-05
catboost,B,0,2,iso_week,-1.7135665853061643e-05,3.89573519546868e-05
catboost,B,0,2,sin_doy,-1.3277699851939329e-05,6.791555201075133e-05
catboost,B,0,2,cos_doy,4.086722619452837e-05,0.00011894774318480655
catboost,B,0,2,prior_polygon_crop_season_median,0.0,0.0
catboost,B,0,2,prior_polygon_crop_season_iqr,0.0,0.0
catboost,B,0,2,prior_polygon_crop_season_count,0.0,0.0
catboost,B,0,2,prior_polygon_crop_median,0.0,0.0
catboost,B,0,2,prior_polygon_crop_iqr,0.0,0.0
catboost,B,0,2,prior_polygon_crop_count,0.0,0.0
catboost,B,0,2,prior_crop_season_median,-3.977772176632505e-05,1.2668958948587605e-05
catboost,B,0,2,prior_crop_season_iqr,-3.747949353825192e-05,3.819853576405435e-05
catboost,B,0,2,prior_crop_season_count,-2.9547436086539702e-05,0.00016932006784804027
catboost,B,0,2,prior_crop_median,5.573485673633638e-05,0.00016096722294732524
catboost,B,0,2,prior_crop_iqr,-3.16311959282084e-05,0.00011750903174746752
catboost,B,0,2,prior_crop_count,0.0,0.0
catboost,B,0,2,prior_global_season_median,-0.00017216830758980117,2.3869899400411065e-05
catboost,B,0,2,prior_global_season_iqr,4.7053417230533134e-06,3.4136948508227405e-05
catboost,B,0,2,prior_global_season_count,0.00018395166943838137,9.185413435740253e-05
catboost,B,0,2,prior_polygon_crop_year_median,0.0,0.0
catboost,B,0,2,prior_polygon_crop_year_iqr,0.0,0.0
catboost,B,0,2,prior_polygon_crop_year_count,0.0,0.0
catboost,B,0,2,prior_crop_year_median,-2.003317758581674e-05,4.5354390770684094e-05
catboost,B,0,2,prior_crop_year_iqr,-2.0729605028177445e-05,0.0002520185346248094
catboost,B,0,2,prior_crop_year_count,-6.689817002345638e-05,0.00016649769609438508
catboost,B,0,2,seasonal_prior,-0.0001224012748950315,1.1490413758960538e-05
catboost,B,0,2,seasonal_prior_level,0.0,0.0
catboost,B,0,2,crop_seasonal_prior,-0.00013957048496748142,3.3435468636024146e-05
catboost,B,0,2,prior_global_median,0.0,0.0
catboost,B,0,2,prior_global_iqr,0.0,0.0
catboost,B,0,2,seen_polygon,0.0,0.0
catboost,B,0,2,crop_frequency,0.0,0.0
catboost,B,0,2,fit_target_count,0.0,0.0
catboost,B,0,2,target_left_1,6.323418636389883e-05,4.089377225242191e-05
catboost,B,0,2,target_left_1_raw,8.731277428641188e-05,7.016373016722338e-05
catboost,B,0,2,target_left_1_cleaned,0.00033353304738131806,0.0003508921222047101
catboost,B,0,2,target_left_1_invalid_flag,0.0,0.0
catboost,B,0,2,target_left_1_missing_flag,0.0,0.0
catboost,B,0,2,days_left_1,0.00010199299467534423,6.148422170629275e-07
catboost,B,0,2,target_left_2,6.665846295129951e-05,4.1657475587694726e-05
catboost,B,0,2,target_left_2_raw,0.00011777438110686933,2.8746012663616316e-05
catboost,B,0,2,target_left_2_cleaned,0.0009698945667380235,0.00017927379836803897
catboost,B,0,2,target_left_2_invalid_flag,0.0,0.0
catboost,B,0,2,target_left_2_missing_flag,0.0,0.0
catboost,B,0,2,days_left_2,8.302172773003158e-05,3.3178313208551136e-05
catboost,B,0,2,target_left_3,0.00011917905008490548,6.175957464345239e-05
catboost,B,0,2,target_left_3_raw,-8.356444547374248e-05,5.7877454387435245e-05
catboost,B,0,2,target_left_3_cleaned,2.188762496558444e-05,2.3756832723660637e-05
catboost,B,0,2,target_left_3_invalid_flag,0.0,0.0
catboost,B,0,2,target_left_3_missing_flag,-5.296622053586886e-05,6.0292557473307085e-06
catboost,B,0,2,days_left_3,-2.3304043456864876e-05,3.80498020588621e-05
catboost,B,0,2,target_left_4,1.0964023680309909e-05,2.0257765981954168e-05
catboost,B,0,2,target_left_4_raw,0.00011183769918150788,1.1477877422602645e-05
catboost,B,0,2,target_left_4_cleaned,1.1267963717587204e-05,3.7067957257774786e-05
catboost,B,0,2,target_left_4_invalid_flag,0.0,0.0
catboost,B,0,2,target_left_4_missing_flag,-1.6752689533106047e-05,2.286119780653406e-05
catboost,B,0,2,days_left_4,2.5794642459220363e-05,1.269860707091286e-05
catboost,B,0,2,target_right_1,0.00012867956069270714,1.4861279697131469e-05
catboost,B,0,2,target_right_1_raw,-6.785836961695907e-05,5.5873007911773354e-05
catboost,B,0,2,target_right_1_cleaned,-0.0001279279516021442,3.5295878725125074e-05
catboost,B,0,2,target_right_1_invalid_flag,0.0,0.0
catboost,B,0,2,target_right_1_missing_flag,0.0,0.0
catboost,B,0,2,days_right_1,-4.743967289128764e-05,3.251861320554411e-05
catboost,B,0,2,target_right_2,0.0003014645083915801,8.396535858054555e-05
catboost,B,0,2,target_right_2_raw,1.2791191154853943e-05,0.0001529686777762551
catboost,B,0,2,target_right_2_cleaned,0.0004922370343063628,0.00012875946969884838
catboost,B,0,2,target_right_2_invalid_flag,0.0,0.0
catboost,B,0,2,target_right_2_missing_flag,0.0,0.0
catboost,B,0,2,days_right_2,-4.755873635617358e-06,2.541444109283031e-05
catboost,B,0,2,target_right_3,2.722799736162851e-05,2.9980557900349813e-05
catboost,B,0,2,target_right_3_raw,7.653751626927191e-05,4.5703550320339015e-06
catboost,B,0,2,target_right_3_cleaned,0.00013632503425049097,2.9861451253825055e-05
catboost,B,0,2,target_right_3_invalid_flag,0.0,0.0
catboost,B,0,2,target_right_3_missing_flag,0.0,0.0
catboost,B,0,2,days_right_3,-2.46611443374678e-05,2.427938298593668e-05
catboost,B,0,2,target_right_4,-6.034515615993552e-05,3.684644519449942e-05
catboost,B,0,2,target_right_4_raw,3.978229648481796e-05,3.6784097208815425e-05
catboost,B,0,2,target_right_4_cleaned,-5.6346077690422325e-05,2.3118143649164535e-05
catboost,B,0,2,target_right_4_invalid_flag,0.0,0.0
catboost,B,0,2,target_right_4_missing_flag,0.0,0.0
catboost,B,0,2,days_right_4,-4.73010315004338e-05,1.857085825746757e-05
catboost,B,0,2,linear_interpolation,0.0056367005443133805,9.089602532753871e-05
catboost,B,0,2,mean_neighbors,0.0012631613879724862,0.00016959814479382274
catboost,B,0,2,local_slope,0.00040198035547266836,4.300102682007478e-06
catboost,B,0,2,local_level,0.024248182350585762,0.0005725146867467945
catboost,B,0,2,local_iqr,0.0001272168113854305,1.07935819509547e-05
catboost,B,0,2,local_curvature,0.00023473212846249897,9.845770052960973e-05
catboost,B,0,2,target_count_7d,1.5629668771027783e-05,2.205528167255333e-05
catboost,B,0,2,target_density_7d,-3.858765285259802e-05,9.739779596784626e-06
catboost,B,0,2,target_count_15d,-1.1635860302366963e-05,2.2779727726129906e-05
catboost,B,0,2,target_density_15d,-2.233462576808204e-05,7.591790068407767e-06
catboost,B,0,2,target_count_30d,3.2293856995234405e-05,1.3197927777035268e-05
catboost,B,0,2,target_density_30d,6.8844332176687395e-06,1.5352983439395618e-05
catboost,B,0,2,gap_run_length,0.00010656666764357475,5.1337283472965844e-06
catboost,B,0,2,gap_run_position,1.9289221919738253e-05,1.0253830419748589e-06
catboost,B,0,2,left_missing,0.0,0.0
catboost,B,0,2,right_missing,0.0,0.0
catboost,B,0,2,is_edge,0.0,0.0
catboost,B,0,2,context_quality,-5.8811387849140584e-05,1.1446020953355396e-05
catboost,B,0,2,same_date_target_count,-2.7296266318609097e-05,1.1599146331385535e-05
catboost,B,0,2,same_date_target_median,0.005289881593089407,0.00048595573308016227
catboost,B,0,2,same_date_target_iqr,0.000292881509153492,3.104880398752119e-05
catboost,B,0,2,primary_ndvi_raw,0.0,0.0
catboost,B,0,2,primary_ndvi_cleaned,0.0,0.0
catboost,B,0,2,primary_ndvi_invalid_flag,0.0,0.0
catboost,B,0,2,primary_ndvi_missing_flag,0.0,0.0
catboost,B,0,2,primary_ndvi_interpolated,0.0031792694511697875,0.0003906643134614571
catboost,B,0,2,primary_ndvi_left,0.0002598451798972931,1.2126189537074727e-05
catboost,B,0,2,primary_ndvi_right,0.0002976286326442715,3.23927461758286e-05
catboost,B,0,2,primary_ndvi_days_since,-0.00010206976664511869,2.1954884200175995e-05
catboost,B,0,2,primary_ndvi_days_until,-1.0803168087492043e-05,7.440296048419337e-06
catboost,B,0,2,primary_ndvi_context_median,0.0010211253711353702,8.767698913583755e-05
catboost,B,0,2,primary_ndvi_context_iqr,-4.764659086122641e-05,6.23143338986179e-05
catboost,B,0,2,primary_ndvi_context_count,4.236675511130883e-06,7.647268435793941e-06
catboost,B,0,2,primary_ndvi_context_invalid_count,0.0,0.0
catboost,B,0,2,s2_ndvi_raw,0.0,0.0
catboost,B,0,2,s2_ndvi_cleaned,0.0,0.0
catboost,B,0,2,s2_ndvi_invalid_flag,0.0,0.0
catboost,B,0,2,s2_ndvi_missing_flag,0.0,0.0
catboost,B,0,2,s2_ndvi_interpolated,0.0002852471061093459,4.004196479570621e-06
catboost,B,0,2,s2_ndvi_left,-5.075669122067e-05,3.9793096882810575e-05
catboost,B,0,2,s2_ndvi_right,5.866609973205483e-05,3.610705814768855e-05
catboost,B,0,2,s2_ndvi_days_since,0.00013458649040453546,1.15456063210298e-05
catboost,B,0,2,s2_ndvi_days_until,3.575654154013008e-05,2.7826555985766e-05
catboost,B,0,2,s2_ndvi_context_median,4.989698618023536e-05,5.486465193222517e-05
catboost,B,0,2,s2_ndvi_context_iqr,0.0001424809222510537,3.251250714496334e-05
catboost,B,0,2,s2_ndvi_context_count,-2.1184563863650696e-05,3.467303117705295e-05
catboost,B,0,2,s2_ndvi_context_invalid_count,0.0,0.0
catboost,B,0,2,s2_evi_raw,0.0,0.0
catboost,B,0,2,s2_evi_cleaned,0.0,0.0
catboost,B,0,2,s2_evi_invalid_flag,0.0,0.0
catboost,B,0,2,s2_evi_missing_flag,0.0,0.0
catboost,B,0,2,s2_evi_interpolated,0.00024869164169347147,3.116075023602838e-05
catboost,B,0,2,s2_evi_left,0.0003565239034294884,0.0001394027038598769
catboost,B,0,2,s2_evi_right,1.887273560294972e-05,8.239143850417852e-06
catboost,B,0,2,s2_evi_days_since,0.00011402277810958206,1.2979518463088202e-05
catboost,B,0,2,s2_evi_days_until,1.3589411406875196e-05,1.655040946137165e-05
catboost,B,0,2,s2_evi_context_median,0.00010033237733655248,8.469550905331608e-05
catboost,B,0,2,s2_evi_context_iqr,0.00010765484634644301,0.00020214770972228763
catboost,B,0,2,s2_evi_context_count,-2.3442869654159704e-05,8.838724089278716e-06
catboost,B,0,2,s2_evi_context_invalid_count,-1.885944213714935e-05,1.1849051181435366e-05
catboost,B,0,2,s2_ndwi_raw,0.0,0.0
catboost,B,0,2,s2_ndwi_cleaned,0.0,0.0
catboost,B,0,2,s2_ndwi_invalid_flag,0.0,0.0
catboost,B,0,2,s2_ndwi_missing_flag,0.0,0.0
catboost,B,0,2,s2_ndwi_interpolated,0.00012652853358613436,9.871530709873455e-06
catboost,B,0,2,s2_ndwi_left,-3.816987276141631e-05,4.186489346404837e-05
catboost,B,0,2,s2_ndwi_right,0.00010428419323930266,3.136937249070132e-05
catboost,B,0,2,s2_ndwi_days_since,6.360845042365643e-05,1.7548888991837652e-05
catboost,B,0,2,s2_ndwi_days_until,-1.7302717100764475e-05,3.390490129764889e-05
catboost,B,0,2,s2_ndwi_context_median,-3.6700522858534868e-06,4.6273599256171916e-05
catboost,B,0,2,s2_ndwi_context_iqr,-2.0211366129480046e-06,2.3303584610057104e-06
catboost,B,0,2,s2_ndwi_context_count,3.875764785707392e-07,9.629411919023778e-07
catboost,B,0,2,s2_ndwi_context_invalid_count,0.0,0.0
catboost,B,0,2,landsat_ndvi_raw,0.0,0.0
catboost,B,0,2,landsat_ndvi_cleaned,0.0,0.0
catboost,B,0,2,landsat_ndvi_invalid_flag,0.0,0.0
catboost,B,0,2,landsat_ndvi_missing_flag,0.0,0.0
catboost,B,0,2,landsat_ndvi_interpolated,0.03212157004560124,0.0009452811768349209
catboost,B,0,2,landsat_ndvi_left,0.00011768323949568754,4.935456764796481e-05
catboost,B,0,2,landsat_ndvi_right,0.00042054814115176364,0.0002918183579324052
catboost,B,0,2,landsat_ndvi_days_since,-3.973530987674834e-06,4.812217178948308e-06
catboost,B,0,2,landsat_ndvi_days_until,-2.8169643228596886e-05,3.578246871829144e-05
catboost,B,0,2,landsat_ndvi_context_median,0.0035034356614440237,0.0002772307673649388
catboost,B,0,2,landsat_ndvi_context_iqr,6.613505703887551e-05,1.2180854761269233e-05
catboost,B,0,2,landsat_ndvi_context_count,-4.868054223616802e-10,2.2228932470814977e-05
catboost,B,0,2,landsat_ndvi_context_invalid_count,0.0,0.0
catboost,B,0,2,landsat_evi_raw,0.0,0.0
catboost,B,0,2,landsat_evi_cleaned,0.0,0.0
catboost,B,0,2,landsat_evi_invalid_flag,0.0,0.0
catboost,B,0,2,landsat_evi_missing_flag,0.0,0.0
catboost,B,0,2,landsat_evi_interpolated,0.005640114029753479,9.359371742884148e-05
catboost,B,0,2,landsat_evi_left,-4.489092708761383e-05,2.5795528315060434e-05
catboost,B,0,2,landsat_evi_right,0.00037057562073107564,0.00015111582718124739
catboost,B,0,2,landsat_evi_days_since,-5.940595405873328e-06,2.7314759707436354e-05
catboost,B,0,2,landsat_evi_days_until,-7.747469216411174e-06,5.473262620410424e-06
catboost,B,0,2,landsat_evi_context_median,-3.296204466838454e-05,6.938771945266126e-05
catboost,B,0,2,landsat_evi_context_iqr,2.6947124649553955e-05,5.009756816592992e-05
catboost,B,0,2,landsat_evi_context_count,-3.0600546123346617e-06,3.926839570774637e-05
catboost,B,0,2,landsat_evi_context_invalid_count,-6.67414513864234e-06,4.365615556688185e-06
catboost,B,0,2,landsat_ndwi_raw,0.0,0.0
catboost,B,0,2,landsat_ndwi_cleaned,0.0,0.0
catboost,B,0,2,landsat_ndwi_invalid_flag,0.0,0.0
catboost,B,0,2,landsat_ndwi_missing_flag,0.0,0.0
catboost,B,0,2,landsat_ndwi_interpolated,3.325559482370011e-05,9.807672663325606e-05
catboost,B,0,2,landsat_ndwi_left,0.00016289056183322465,1.5523835116125484e-05
catboost,B,0,2,landsat_ndwi_right,0.00017996555256587915,5.919977600752496e-05
catboost,B,0,2,landsat_ndwi_days_since,1.7092525701513372e-05,5.677045703880723e-07
catboost,B,0,2,landsat_ndwi_days_until,6.542078736654355e-06,2.8017257265686157e-05
catboost,B,0,2,landsat_ndwi_context_median,3.399785852215009e-05,5.3562351208957804e-05
catboost,B,0,2,landsat_ndwi_context_iqr,0.00011011248696163323,5.563074355867392e-05
catboost,B,0,2,landsat_ndwi_context_count,-7.963978519723997e-05,1.9718961024241255e-05
