dimension,subgroup,n,rmse,gap_score,mode,repeat,fold,model
year,2014,46,0.09255198703728652,2.23,B,0,1,nearest_right
year,2015,33,0.11191407498361863,0.0,B,0,1,nearest_right
year,2016,37,0.14522366591178507,0.0,B,0,1,nearest_right
year,2017,103,0.1218329272874311,0.0,B,0,1,nearest_right
year,2018,76,0.07392862266830078,7.82,B,0,1,nearest_right
year,2019,140,0.11560450920697979,0.0,B,0,1,nearest_right
year,2020,137,0.12307450061772783,0.0,B,0,1,nearest_right
year,2021,126,0.161747183858691,0.0,B,0,1,nearest_right
year,2022,113,0.12240629352174884,0.0,B,0,1,nearest_right
year,2023,152,0.08296470725539151,5.11,B,0,1,nearest_right
year,2024,113,0.08101508726441653,5.7,B,0,1,nearest_right
confidence_bin,low,90,0.10708748494526288,0.0,B,0,1,nearest_right
confidence_bin,medium,788,0.11835852203032775,0.0,B,0,1,nearest_right
confidence_bin,high,322,0.10363005347165355,0.0,B,0,1,nearest_right
overall,all,1200,0.09452313704704444,1.64,B,0,1,mean_neighbors
seen_polygon,False,1200,0.09452313704704444,1.64,B,0,1,mean_neighbors
crop_type,зерновые,277,0.07380226768259078,7.86,B,0,1,mean_neighbors
crop_type,озимая пшеница,856,0.10082868322261875,0.0,B,0,1,mean_neighbors
crop_type,подсолнечник,67,0.08727492434213088,3.82,B,0,1,mean_neighbors
source_label,landsat,448,0.08530182010284748,4.41,B,0,1,mean_neighbors
source_label,modis,200,0.11849742641223739,0.0,B,0,1,mean_neighbors
source_label,s2,552,0.09181535386772095,2.46,B,0,1,mean_neighbors
gap_length,1,863,0.09042531629381537,2.87,B,0,1,mean_neighbors
gap_length,2,236,0.09195308717394839,2.41,B,0,1,mean_neighbors
gap_length,3,57,0.09409192468473745,1.77,B,0,1,mean_neighbors
gap_length,4,24,0.09477370445083595,1.57,B,0,1,mean_neighbors
gap_length,5,20,0.21787027508998597,0.0,B,0,1,mean_neighbors
left_distance_bin,0-7,1002,0.09255956187221936,2.23,B,0,1,mean_neighbors
left_distance_bin,16-30,34,0.07570322716114755,7.29,B,0,1,mean_neighbors
left_distance_bin,31+,20,0.14511738412691777,0.0,B,0,1,mean_neighbors
left_distance_bin,8-15,142,0.10229498177003526,0.0,B,0,1,mean_neighbors
left_distance_bin,none,2,0.13262978879069426,0.0,B,0,1,mean_neighbors
right_distance_bin,0-7,991,0.09051082253370346,2.85,B,0,1,mean_neighbors
right_distance_bin,16-30,32,0.1285571803604278,0.0,B,0,1,mean_neighbors
right_distance_bin,31+,17,0.12088175271576075,0.0,B,0,1,mean_neighbors
right_distance_bin,8-15,160,0.10682333211915433,0.0,B,0,1,mean_neighbors
year,2010,39,0.0789761025706686,6.31,B,0,1,mean_neighbors
year,2011,28,0.08827063351203256,3.52,B,0,1,mean_neighbors
year,2012,28,0.10383684128407339,0.0,B,0,1,mean_neighbors
year,2013,29,0.10701430511586416,0.0,B,0,1,mean_neighbors
year,2014,46,0.08123049790721736,5.63,B,0,1,mean_neighbors
year,2015,33,0.0858408190707963,4.25,B,0,1,mean_neighbors
year,2016,37,0.10273360644944245,0.0,B,0,1,mean_neighbors
year,2017,103,0.09287728819908864,2.14,B,0,1,mean_neighbors
year,2018,76,0.06624641895882807,10.13,B,0,1,mean_neighbors
year,2019,140,0.10926381895975219,0.0,B,0,1,mean_neighbors
year,2020,137,0.09974210855827119,0.08,B,0,1,mean_neighbors
year,2021,126,0.12082710918556726,0.0,B,0,1,mean_neighbors
year,2022,113,0.10854385032866107,0.0,B,0,1,mean_neighbors
year,2023,152,0.07077623695485222,8.77,B,0,1,mean_neighbors
year,2024,113,0.06653905610785481,10.04,B,0,1,mean_neighbors
confidence_bin,low,90,0.0900458270780521,2.99,B,0,1,mean_neighbors
confidence_bin,medium,788,0.09836218168986231,0.49,B,0,1,mean_neighbors
confidence_bin,high,322,0.08575227815078122,4.27,B,0,1,mean_neighbors
overall,all,1200,0.09674324447322201,0.98,B,0,1,linear
seen_polygon,False,1200,0.09674324447322201,0.98,B,0,1,linear
crop_type,зерновые,277,0.0746770860200069,7.6,B,0,1,linear
crop_type,озимая пшеница,856,0.1034113898066891,0.0,B,0,1,linear
crop_type,подсолнечник,67,0.08913999636946383,3.26,B,0,1,linear
source_label,landsat,448,0.08906360324076244,3.28,B,0,1,linear
source_label,modis,200,0.11517698874594066,0.0,B,0,1,linear
source_label,s2,552,0.09540414497584802,1.38,B,0,1,linear
gap_length,1,863,0.0939777267796321,1.81,B,0,1,linear
gap_length,2,236,0.09339182782789299,1.98,B,0,1,linear
gap_length,3,57,0.09008688806913012,2.97,B,0,1,linear
gap_length,4,24,0.09492602008394337,1.52,B,0,1,linear
gap_length,5,20,0.20880578268386324,0.0,B,0,1,linear
left_distance_bin,0-7,1002,0.09536679675693759,1.39,B,0,1,linear
left_distance_bin,16-30,34,0.0799332696234518,6.02,B,0,1,linear
left_distance_bin,31+,20,0.11075277432807713,0.0,B,0,1,linear
left_distance_bin,8-15,142,0.10682184871703038,0.0,B,0,1,linear
left_distance_bin,none,2,0.13262978879069426,0.0,B,0,1,linear
right_distance_bin,0-7,991,0.09357830724105624,1.93,B,0,1,linear
right_distance_bin,16-30,32,0.13554106368940516,0.0,B,0,1,linear
right_distance_bin,31+,17,0.13062312537200205,0.0,B,0,1,linear
right_distance_bin,8-15,160,0.10231916848620044,0.0,B,0,1,linear
year,2010,39,0.06517824956412864,10.45,B,0,1,linear
year,2011,28,0.09380102537489403,1.86,B,0,1,linear
year,2012,28,0.10853966187349856,0.0,B,0,1,linear
year,2013,29,0.10067346377056874,0.0,B,0,1,linear
year,2014,46,0.08325969234649809,5.02,B,0,1,linear
year,2015,33,0.09388265848024958,1.84,B,0,1,linear
year,2016,37,0.08445521243531802,4.66,B,0,1,linear
year,2017,103,0.09907670594750333,0.28,B,0,1,linear
year,2018,76,0.06957940710333566,9.13,B,0,1,linear
year,2019,140,0.11183946508501501,0.0,B,0,1,linear
year,2020,137,0.10151007312957401,0.0,B,0,1,linear
year,2021,126,0.12949677018748798,0.0,B,0,1,linear
year,2022,113,0.10713552549918863,0.0,B,0,1,linear
year,2023,152,0.07248604019485,8.25,B,0,1,linear
year,2024,113,0.0710977700394073,8.67,B,0,1,linear
confidence_bin,low,90,0.09060003514268772,2.82,B,0,1,linear
confidence_bin,medium,788,0.09906340131058432,0.28,B,0,1,linear
confidence_bin,high,322,0.09256976812738495,2.23,B,0,1,linear
overall,all,1200,0.17358447236605554,0.0,B,0,1,seasonal_crop
seen_polygon,False,1200,0.17358447236605554,0.0,B,0,1,seasonal_crop
crop_type,зерновые,277,0.10189681702976498,0.0,B,0,1,seasonal_crop
crop_type,озимая пшеница,856,0.19254814405136475,0.0,B,0,1,seasonal_crop
crop_type,подсолнечник,67,0.15189274654816465,0.0,B,0,1,seasonal_crop
source_label,landsat,448,0.1667389731134116,0.0,B,0,1,seasonal_crop
source_label,modis,200,0.1455224832027173,0.0,B,0,1,seasonal_crop
source_label,s2,552,0.18779459795204392,0.0,B,0,1,seasonal_crop
gap_length,1,863,0.1740902400975285,0.0,B,0,1,seasonal_crop
gap_length,2,236,0.17037021433839317,0.0,B,0,1,seasonal_crop
gap_length,3,57,0.15392690759540892,0.0,B,0,1,seasonal_crop
gap_length,4,24,0.213247890764711,0.0,B,0,1,seasonal_crop
gap_length,5,20,0.18848437768529208,0.0,B,0,1,seasonal_crop
left_distance_bin,0-7,1002,0.17135746393367599,0.0,B,0,1,seasonal_crop
left_distance_bin,16-30,34,0.17636371899030998,0.0,B,0,1,seasonal_crop
left_distance_bin,31+,20,0.20801360294191076,0.0,B,0,1,seasonal_crop
left_distance_bin,8-15,142,0.1823466334661606,0.0,B,0,1,seasonal_crop
left_distance_bin,none,2,0.21365758787155895,0.0,B,0,1,seasonal_crop
right_distance_bin,0-7,991,0.17518934471600503,0.0,B,0,1,seasonal_crop
right_distance_bin,16-30,32,0.17929705632947493,0.0,B,0,1,seasonal_crop
right_distance_bin,31+,17,0.08845105990685605,3.46,B,0,1,seasonal_crop
right_distance_bin,8-15,160,0.16920917493909332,0.0,B,0,1,seasonal_crop
year,2010,39,0.1380962482603746,0.0,B,0,1,seasonal_crop
year,2011,28,0.15926058785994546,0.0,B,0,1,seasonal_crop
year,2012,28,0.15184527703296777,0.0,B,0,1,seasonal_crop
year,2013,29,0.16922912311123192,0.0,B,0,1,seasonal_crop
year,2014,46,0.16952387187188867,0.0,B,0,1,seasonal_crop
year,2015,33,0.16999034390786052,0.0,B,0,1,seasonal_crop
year,2016,37,0.12811139257481155,0.0,B,0,1,seasonal_crop
year,2017,103,0.17306092021871936,0.0,B,0,1,seasonal_crop
year,2018,76,0.15748748247739447,0.0,B,0,1,seasonal_crop
year,2019,140,0.19536855205205403,0.0,B,0,1,seasonal_crop
year,2020,137,0.16533236060347334,0.0,B,0,1,seasonal_crop
year,2021,126,0.1765527263669438,0.0,B,0,1,seasonal_crop
year,2022,113,0.18737048477765647,0.0,B,0,1,seasonal_crop
year,2023,152,0.16645738787688852,0.0,B,0,1,seasonal_crop
year,2024,113,0.19233872557338516,0.0,B,0,1,seasonal_crop
confidence_bin,low,90,0.15170851447492167,0.0,B,0,1,seasonal_crop
confidence_bin,medium,788,0.17386648854167056,0.0,B,0,1,seasonal_crop
confidence_bin,high,322,0.17855180236327864,0.0,B,0,1,seasonal_crop
overall,all,1200,0.10138630924221514,0.0,B,0,1,pchip
seen_polygon,False,1200,0.10138630924221514,0.0,B,0,1,pchip
crop_type,зерновые,277,0.07639999566972684,7.08,B,0,1,pchip
crop_type,озимая пшеница,856,0.10889337532874609,0.0,B,0,1,pchip
crop_type,подсолнечник,67,0.09206859791158045,2.38,B,0,1,pchip
source_label,landsat,448,0.09327935415141911,2.02,B,0,1,pchip
source_label,modis,200,0.11819400582925872,0.0,B,0,1,pchip
source_label,s2,552,0.10110791027582909,0.0,B,0,1,pchip
gap_length,1,863,0.09743838913562627,0.77,B,0,1,pchip
gap_length,2,236,0.09820240305666893,0.54,B,0,1,pchip
gap_length,3,57,0.093026923138706,2.09,B,0,1,pchip
gap_length,4,24,0.10947796226062273,0.0,B,0,1,pchip
gap_length,5,20,0.23287839260316104,0.0,B,0,1,pchip
left_distance_bin,0-7,1002,0.09920057190966491,0.24,B,0,1,pchip
left_distance_bin,16-30,34,0.08248174095464773,5.26,B,0,1,pchip
left_distance_bin,31+,20,0.11484685296692998,0.0,B,0,1,pchip
left_distance_bin,8-15,142,0.11701384519629165,0.0,B,0,1,pchip
left_distance_bin,none,2,0.13262978879069426,0.0,B,0,1,pchip
right_distance_bin,0-7,991,0.09815483925635896,0.55,B,0,1,pchip
right_distance_bin,16-30,32,0.13503369933479592,0.0,B,0,1,pchip
right_distance_bin,31+,17,0.13201284776238148,0.0,B,0,1,pchip
right_distance_bin,8-15,160,0.10919021426895509,0.0,B,0,1,pchip
year,2010,39,0.06636120584112007,10.09,B,0,1,pchip
year,2011,28,0.09947538256529889,0.16,B,0,1,pchip
year,2012,28,0.11155577012459536,0.0,B,0,1,pchip
year,2013,29,0.10425220817499498,0.0,B,0,1,pchip
year,2014,46,0.08541609469399193,4.38,B,0,1,pchip
year,2015,33,0.09794395992855819,0.62,B,0,1,pchip
year,2016,37,0.08827707841125308,3.52,B,0,1,pchip
year,2017,103,0.10266773363757804,0.0,B,0,1,pchip
year,2018,76,0.07493618821781477,7.52,B,0,1,pchip
year,2019,140,0.115266601993416,0.0,B,0,1,pchip
year,2020,137,0.10458785762228247,0.0,B,0,1,pchip
year,2021,126,0.14211536428103774,0.0,B,0,1,pchip
year,2022,113,0.1085986265450135,0.0,B,0,1,pchip
year,2023,152,0.07775241042023519,6.67,B,0,1,pchip
year,2024,113,0.0737441232654681,7.88,B,0,1,pchip
confidence_bin,low,90,0.09535474276955329,1.39,B,0,1,pchip
confidence_bin,medium,788,0.10322243460109674,0.0,B,0,1,pchip
confidence_bin,high,322,0.09844528484759212,0.47,B,0,1,pchip
overall,all,1200,0.10578029640229487,0.0,B,0,1,akima
seen_polygon,False,1200,0.10578029640229487,0.0,B,0,1,akima
crop_type,зерновые,277,0.0775567831558055,6.73,B,0,1,akima
crop_type,озимая пшеница,856,0.11423863144449474,0.0,B,0,1,akima
crop_type,подсолнечник,67,0.09383991081715519,1.85,B,0,1,akima
source_label,landsat,448,0.0948503396173205,1.54,B,0,1,akima
source_label,modis,200,0.12296362827845965,0.0,B,0,1,akima
source_label,s2,552,0.10744802931335617,0.0,B,0,1,akima
gap_length,1,863,0.09951847807637172,0.14,B,0,1,akima
gap_length,2,236,0.10004195641134545,0.0,B,0,1,akima
gap_length,3,57,0.09722821603904452,0.83,B,0,1,akima
gap_length,4,24,0.19768742151649873,0.0,B,0,1,akima
gap_length,5,20,0.22820253893669779,0.0,B,0,1,akima
left_distance_bin,0-7,1002,0.10102524493496014,0.0,B,0,1,akima
left_distance_bin,16-30,34,0.0894225902586614,3.17,B,0,1,akima
left_distance_bin,31+,20,0.1324230652800111,0.0,B,0,1,akima
left_distance_bin,8-15,142,0.13382447879692297,0.0,B,0,1,akima
left_distance_bin,none,2,0.13262978879069426,0.0,B,0,1,akima
right_distance_bin,0-7,991,0.10026406308349003,0.0,B,0,1,akima
right_distance_bin,16-30,32,0.1373103192768375,0.0,B,0,1,akima
right_distance_bin,31+,17,0.14894865194146312,0.0,B,0,1,akima
right_distance_bin,8-15,160,0.12461114634478379,0.0,B,0,1,akima
year,2010,39,0.07749675764108192,6.75,B,0,1,akima
year,2011,28,0.11144364029111087,0.0,B,0,1,akima
year,2012,28,0.10958722867874968,0.0,B,0,1,akima
year,2013,29,0.10748108866938677,0.0,B,0,1,akima
year,2014,46,0.08488756341368675,4.53,B,0,1,akima
year,2015,33,0.10040203777441499,0.0,B,0,1,akima
year,2016,37,0.08528232477965961,4.42,B,0,1,akima
year,2017,103,0.10958396521564275,0.0,B,0,1,akima
year,2018,76,0.07598209280811724,7.21,B,0,1,akima
year,2019,140,0.116538563854411,0.0,B,0,1,akima
year,2020,137,0.10727797377199377,0.0,B,0,1,akima
year,2021,126,0.14379541967409687,0.0,B,0,1,akima
year,2022,113,0.10853615894319024,0.0,B,0,1,akima
year,2023,152,0.10100215072100827,0.0,B,0,1,akima
year,2024,113,0.0728732744431007,8.14,B,0,1,akima
confidence_bin,low,90,0.10428634883982825,0.0,B,0,1,akima
confidence_bin,medium,788,0.10739912361812791,0.0,B,0,1,akima
confidence_bin,high,322,0.10214036980523244,0.0,B,0,1,akima
overall,all,1200,0.1054072975813472,0.0,B,0,2,nearest_left
seen_polygon,False,1200,0.1054072975813472,0.0,B,0,2,nearest_left
crop_type,зерновые,326,0.09053674281123116,2.84,B,0,2,nearest_left
crop_type,озимая пшеница,874,0.11044246394257848,0.0,B,0,2,nearest_left
source_label,landsat,543,0.08958607097842013,3.12,B,0,2,nearest_left
source_label,modis,167,0.1520208367666778,0.0,B,0,2,nearest_left
source_label,s2,490,0.10217508515605078,0.0,B,0,2,nearest_left
gap_length,1,868,0.10446429679679875,0.0,B,0,2,nearest_left
gap_length,2,260,0.10938206751612956,0.0,B,0,2,nearest_left
gap_length,3,63,0.10668649731826632,0.0,B,0,2,nearest_left
gap_length,4,4,0.013550536366795072,25.93,B,0,2,nearest_left
gap_length,5,5,0.07997797919908049,6.01,B,0,2,nearest_left
left_distance_bin,0-7,1002,0.09906723122973549,0.28,B,0,2,nearest_left
left_distance_bin,16-30,21,0.10073782171207524,0.0,B,0,2,nearest_left
left_distance_bin,31+,20,0.19342043704291784,0.0,B,0,2,nearest_left
left_distance_bin,8-15,153,0.12767605186331485,0.0,B,0,2,nearest_left
left_distance_bin,none,4,0.10425194947201134,0.0,B,0,2,nearest_left
right_distance_bin,0-7,994,0.10318814898419175,0.0,B,0,2,nearest_left
right_distance_bin,16-30,22,0.1386203503572226,0.0,B,0,2,nearest_left
right_distance_bin,31+,15,0.10594597718928515,0.0,B,0,2,nearest_left
right_distance_bin,8-15,167,0.11355357734058938,0.0,B,0,2,nearest_left
right_distance_bin,none,2,0.04718027179143764,15.85,B,0,2,nearest_left
year,2010,34,0.08043718875524714,5.87,B,0,2,nearest_left
year,2011,28,0.10988159771418411,0.0,B,0,2,nearest_left
year,2012,26,0.1305720178263229,0.0,B,0,2,nearest_left
year,2013,35,0.11151730298178454,0.0,B,0,2,nearest_left
year,2014,39,0.09561531978642597,1.32,B,0,2,nearest_left
year,2015,21,0.09082851698120797,2.75,B,0,2,nearest_left
year,2016,33,0.1113835262832664,0.0,B,0,2,nearest_left
year,2017,104,0.10106637805058427,0.0,B,0,2,nearest_left
year,2018,80,0.07777780771607316,6.67,B,0,2,nearest_left
year,2019,131,0.1124744540625584,0.0,B,0,2,nearest_left
year,2020,156,0.09771860942411598,0.68,B,0,2,nearest_left
year,2021,114,0.1378342629945965,0.0,B,0,2,nearest_left
year,2022,130,0.1115639114783421,0.0,B,0,2,nearest_left
year,2023,141,0.10636725407808076,0.0,B,0,2,nearest_left
year,2024,128,0.0831423137464411,5.06,B,0,2,nearest_left
confidence_bin,low,91,0.09450849818899987,1.65,B,0,2,nearest_left
confidence_bin,medium,849,0.10600578410591782,0.0,B,0,2,nearest_left
confidence_bin,high,260,0.10705200111481905,0.0,B,0,2,nearest_left
overall,all,1200,0.11034985254211842,0.0,B,0,2,nearest_right
seen_polygon,False,1200,0.11034985254211842,0.0,B,0,2,nearest_right
crop_type,зерновые,326,0.09223925505580105,2.33,B,0,2,nearest_right
crop_type,озимая пшеница,874,0.11638566152733358,0.0,B,0,2,nearest_right
source_label,landsat,543,0.09106997237729354,2.68,B,0,2,nearest_right
source_label,modis,167,0.1110251843041004,0.0,B,0,2,nearest_right
source_label,s2,490,0.1281777019809859,0.0,B,0,2,nearest_right
gap_length,1,868,0.10035370019538815,0.0,B,0,2,nearest_right
gap_length,2,260,0.13987432640942898,0.0,B,0,2,nearest_right
gap_length,3,63,0.1093304599957499,0.0,B,0,2,nearest_right
gap_length,4,4,0.027693419013876393,21.69,B,0,2,nearest_right
gap_length,5,5,0.07486763650920793,7.54,B,0,2,nearest_right
left_distance_bin,0-7,1002,0.1050335124685695,0.0,B,0,2,nearest_right
left_distance_bin,16-30,21,0.1234047143960243,0.0,B,0,2,nearest_right
left_distance_bin,31+,20,0.16778292669796463,0.0,B,0,2,nearest_right
left_distance_bin,8-15,153,0.1311613746440385,0.0,B,0,2,nearest_right
left_distance_bin,none,4,0.10425194947201134,0.0,B,0,2,nearest_right
right_distance_bin,0-7,994,0.10020221950948172,0.0,B,0,2,nearest_right
right_distance_bin,16-30,22,0.15003516582985083,0.0,B,0,2,nearest_right
right_distance_bin,31+,15,0.2379535223372993,0.0,B,0,2,nearest_right
right_distance_bin,8-15,167,0.14021484374245868,0.0,B,0,2,nearest_right
right_distance_bin,none,2,0.04718027179143764,15.85,B,0,2,nearest_right
year,2010,34,0.10836467356462319,0.0,B,0,2,nearest_right
year,2011,28,0.0955475936173663,1.34,B,0,2,nearest_right
year,2012,26,0.11148669050747315,0.0,B,0,2,nearest_right
year,2013,35,0.10472021293153934,0.0,B,0,2,nearest_right
year,2014,39,0.12088135793916568,0.0,B,0,2,nearest_right
year,2015,21,0.060386971845484465,11.88,B,0,2,nearest_right
year,2016,33,0.10120024539853219,0.0,B,0,2,nearest_right
year,2017,104,0.10571261155739824,0.0,B,0,2,nearest_right
year,2018,80,0.06719029947123675,9.84,B,0,2,nearest_right
year,2019,131,0.11601299148855816,0.0,B,0,2,nearest_right
year,2020,156,0.09702498093350564,0.89,B,0,2,nearest_right
year,2021,114,0.17842677647279143,0.0,B,0,2,nearest_right
year,2022,130,0.10382091446611479,0.0,B,0,2,nearest_right
year,2023,141,0.12096912024900876,0.0,B,0,2,nearest_right
year,2024,128,0.05709513725442671,12.87,B,0,2,nearest_right
confidence_bin,low,91,0.09155399992236335,2.53,B,0,2,nearest_right
confidence_bin,medium,849,0.11503817005837919,0.0,B,0,2,nearest_right
confidence_bin,high,260,0.10027374008117201,0.0,B,0,2,nearest_right
overall,all,1200,0.08866392509363127,3.4,B,0,2,mean_neighbors
seen_polygon,False,1200,0.08866392509363127,3.4,B,0,2,mean_neighbors
crop_type,зерновые,326,0.07718373794879439,6.84,B,0,2,mean_neighbors
crop_type,озимая пшеница,874,0.09258220757883474,2.23,B,0,2,mean_neighbors
source_label,landsat,543,0.07143945519485381,8.57,B,0,2,mean_neighbors
source_label,modis,167,0.11193485237837374,0.0,B,0,2,mean_neighbors
source_label,s2,490,0.09657275751591188,1.03,B,0,2,mean_neighbors
gap_length,1,868,0.08572995355991696,4.28,B,0,2,mean_neighbors
gap_length,2,260,0.10049413949836203,0.0,B,0,2,mean_neighbors
gap_length,3,63,0.08129209568140618,5.61,B,0,2,mean_neighbors
gap_length,4,4,0.020261816317689498,23.92,B,0,2,mean_neighbors
gap_length,5,5,0.04548644274227439,16.35,B,0,2,mean_neighbors
left_distance_bin,0-7,1002,0.08543104698249648,4.37,B,0,2,mean_neighbors
left_distance_bin,16-30,21,0.08289589843363136,5.13,B,0,2,mean_neighbors
left_distance_bin,31+,20,0.10802164670857232,0.0,B,0,2,mean_neighbors
left_distance_bin,8-15,153,0.10538865173622729,0.0,B,0,2,mean_neighbors
left_distance_bin,none,4,0.10425194947201134,0.0,B,0,2,mean_neighbors
right_distance_bin,0-7,994,0.08449214935065351,4.65,B,0,2,mean_neighbors
right_distance_bin,16-30,22,0.09339213159326579,1.98,B,0,2,mean_neighbors
right_distance_bin,31+,15,0.14444715578568365,0.0,B,0,2,mean_neighbors
right_distance_bin,8-15,167,0.10462786979044789,0.0,B,0,2,mean_neighbors
right_distance_bin,none,2,0.04718027179143764,15.85,B,0,2,mean_neighbors
year,2010,34,0.08254215586666995,5.24,B,0,2,mean_neighbors
year,2011,28,0.07994852256359691,6.02,B,0,2,mean_neighbors
year,2012,26,0.09906108823296064,0.28,B,0,2,mean_neighbors
year,2013,35,0.07733512464635985,6.8,B,0,2,mean_neighbors
year,2014,39,0.07346212007298406,7.96,B,0,2,mean_neighbors
year,2015,21,0.0615657751800264,11.53,B,0,2,mean_neighbors
year,2016,33,0.09684411527048274,0.95,B,0,2,mean_neighbors
year,2017,104,0.08097189538791269,5.71,B,0,2,mean_neighbors
year,2018,80,0.0651903276462184,10.44,B,0,2,mean_neighbors
year,2019,131,0.0959760074919321,1.21,B,0,2,mean_neighbors
year,2020,156,0.08554374949017428,4.34,B,0,2,mean_neighbors
year,2021,114,0.12889650277861017,0.0,B,0,2,mean_neighbors
year,2022,130,0.08607880716596386,4.18,B,0,2,mean_neighbors
year,2023,141,0.09619104644431721,1.14,B,0,2,mean_neighbors
year,2024,128,0.057749376225523105,12.68,B,0,2,mean_neighbors
confidence_bin,low,91,0.07936348800796568,6.19,B,0,2,mean_neighbors
confidence_bin,medium,849,0.09183905295847845,2.45,B,0,2,mean_neighbors
confidence_bin,high,260,0.08085041250015045,5.74,B,0,2,mean_neighbors
overall,all,1200,0.09173746312564543,2.48,B,0,2,linear
seen_polygon,False,1200,0.09173746312564543,2.48,B,0,2,linear
crop_type,зерновые,326,0.0777118322040774,6.69,B,0,2,linear
crop_type,озимая пшеница,874,0.09644812550919313,1.07,B,0,2,linear
source_label,landsat,543,0.07180802869535807,8.46,B,0,2,linear
source_label,modis,167,0.12569901172019962,0.0,B,0,2,linear
source_label,s2,490,0.09752396711742196,0.74,B,0,2,linear
gap_length,1,868,0.08898926102323665,3.3,B,0,2,linear
gap_length,2,260,0.10417773342255317,0.0,B,0,2,linear
gap_length,3,63,0.07823560551397263,6.53,B,0,2,linear
gap_length,4,4,0.019961651353519235,24.01,B,0,2,linear
gap_length,5,5,0.05685199863631691,12.94,B,0,2,linear
left_distance_bin,0-7,1002,0.086999466111196,3.9,B,0,2,linear
left_distance_bin,16-30,21,0.09620270563370092,1.14,B,0,2,linear
left_distance_bin,31+,20,0.15570049066108407,0.0,B,0,2,linear
left_distance_bin,8-15,153,0.10822962599620325,0.0,B,0,2,linear
left_distance_bin,none,4,0.10425194947201134,0.0,B,0,2,linear
right_distance_bin,0-7,994,0.08892744683287856,3.32,B,0,2,linear
right_distance_bin,16-30,22,0.11505522816572097,0.0,B,0,2,linear
right_distance_bin,31+,15,0.10364170167838838,0.0,B,0,2,linear
right_distance_bin,8-15,167,0.10328342496899565,0.0,B,0,2,linear
right_distance_bin,none,2,0.04718027179143764,15.85,B,0,2,linear
year,2010,34,0.08110624347894878,5.67,B,0,2,linear
year,2011,28,0.09217490740845129,2.35,B,0,2,linear
year,2012,26,0.10296493767422821,0.0,B,0,2,linear
year,2013,35,0.07504830253350617,7.49,B,0,2,linear
year,2014,39,0.09901010781138335,0.3,B,0,2,linear
year,2015,21,0.05406583485368304,13.78,B,0,2,linear
year,2016,33,0.0866960445648006,3.99,B,0,2,linear
year,2017,104,0.08187215772364892,5.44,B,0,2,linear
year,2018,80,0.0661693997023512,10.15,B,0,2,linear
year,2019,131,0.09573280693936385,1.28,B,0,2,linear
year,2020,156,0.0864212916941934,4.07,B,0,2,linear
year,2021,114,0.14330064273392829,0.0,B,0,2,linear
year,2022,130,0.09040601492786943,2.88,B,0,2,linear
year,2023,141,0.09392693304706821,1.82,B,0,2,linear
year,2024,128,0.056755182843637356,12.97,B,0,2,linear
confidence_bin,low,91,0.07981016651211918,6.06,B,0,2,linear
confidence_bin,medium,849,0.09444503846454728,1.67,B,0,2,linear
confidence_bin,high,260,0.08652055410355085,4.04,B,0,2,linear
overall,all,1200,0.1643834731316218,0.0,B,0,2,seasonal_crop
seen_polygon,False,1200,0.1643834731316218,0.0,B,0,2,seasonal_crop
crop_type,зерновые,326,0.1323035651286638,0.0,B,0,2,seasonal_crop
crop_type,озимая пшеница,874,0.1748485170320538,0.0,B,0,2,seasonal_crop
source_label,landsat,543,0.1534309097252757,0.0,B,0,2,seasonal_crop
source_label,modis,167,0.13461119804205052,0.0,B,0,2,seasonal_crop
source_label,s2,490,0.1841552993572938,0.0,B,0,2,seasonal_crop
gap_length,1,868,0.16427225447233634,0.0,B,0,2,seasonal_crop
gap_length,2,260,0.1730446974019971,0.0,B,0,2,seasonal_crop
gap_length,3,63,0.12650389107351323,0.0,B,0,2,seasonal_crop
gap_length,4,4,0.18632179590697534,0.0,B,0,2,seasonal_crop
gap_length,5,5,0.11864122043896987,0.0,B,0,2,seasonal_crop
left_distance_bin,0-7,1002,0.1646307110603989,0.0,B,0,2,seasonal_crop
left_distance_bin,16-30,21,0.15908443230655214,0.0,B,0,2,seasonal_crop
left_distance_bin,31+,20,0.15251451957459694,0.0,B,0,2,seasonal_crop
left_distance_bin,8-15,153,0.16539044906583494,0.0,B,0,2,seasonal_crop
left_distance_bin,none,4,0.147473099030344,0.0,B,0,2,seasonal_crop
right_distance_bin,0-7,994,0.16336294077649566,0.0,B,0,2,seasonal_crop
right_distance_bin,16-30,22,0.1878500018832729,0.0,B,0,2,seasonal_crop
right_distance_bin,31+,15,0.12748884342366693,0.0,B,0,2,seasonal_crop
right_distance_bin,8-15,167,0.17081258230094676,0.0,B,0,2,seasonal_crop
right_distance_bin,none,2,0.0561617749984833,13.15,B,0,2,seasonal_crop
year,2010,34,0.15721015559472992,0.0,B,0,2,seasonal_crop
year,2011,28,0.13569588788279444,0.0,B,0,2,seasonal_crop
year,2012,26,0.13077985481664525,0.0,B,0,2,seasonal_crop
year,2013,35,0.16069328659120927,0.0,B,0,2,seasonal_crop
year,2014,39,0.13849811468686837,0.0,B,0,2,seasonal_crop
year,2015,21,0.18017413806066862,0.0,B,0,2,seasonal_crop
year,2016,33,0.17508755899889078,0.0,B,0,2,seasonal_crop
year,2017,104,0.15485177106629924,0.0,B,0,2,seasonal_crop
year,2018,80,0.1461060773770578,0.0,B,0,2,seasonal_crop
