anon_polygon_id,start,end,duration_days,n_points,n_observed,min_z,mean_z,negative_area,confidence,severity,level,reason_codes,explanation
AOI-0050,2014-10-11,2014-10-27,16,4,4,-5.091918115907984,-4.134391451049293,3.0173220414253916,1.0,3.0173,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2014-10-11 по 2014-10-27 (16 дн.) NDVI поля AOI-0050 был ниже собственной исторической нормы, минимум z = -5.09. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0066,2021-05-27,2021-06-06,10,3,3,-2.884458146643676,-2.2201503250795307,3.1730083467568146,0.95,3.0144,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2021-05-27 по 2021-06-06 (10 дн.) NDVI поля AOI-0066 был ниже собственной исторической нормы, минимум z = -2.88. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0050,2022-06-10,2022-06-24,14,6,6,-2.63055142101918,-2.0297673676340757,3.0114345920187398,1.0,3.0114,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2022-06-10 по 2022-06-24 (14 дн.) NDVI поля AOI-0050 был ниже собственной исторической нормы, минимум z = -2.63. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0078,2013-06-26,2013-07-11,15,3,2,-1.8685430462802939,-1.5682137061194943,3.74832992968648,0.8,2.9987,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2013-06-26 по 2013-07-11 (15 дн.) NDVI поля AOI-0078 был ниже собственной исторической нормы, минимум z = -1.87. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0020,2014-07-28,2014-08-16,19,7,7,-2.8495982139972953,-2.117743755814153,2.9177935893143045,1.0,2.9178,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2014-07-28 по 2014-08-16 (19 дн.) NDVI поля AOI-0020 был ниже собственной исторической нормы, минимум z = -2.85. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0078,2020-08-31,2020-09-12,12,7,6,-1.3107860291358853,-1.1780593288822871,2.9042541922027065,1.0,2.9043,угнетение,дефицит осадков (ниже 20-го перцентиля прошлых лет),"С 2020-08-31 по 2020-09-12 (12 дн.) NDVI поля AOI-0078 был ниже собственной исторической нормы, минимум z = -1.31. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет). Это описание отклонения, а не установленная причина."
AOI-0006,2022-07-04,2022-07-12,8,3,3,-1.1772360619915052,-1.088628378284902,3.053451087486782,0.95,2.9008,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2022-07-04 по 2022-07-12 (8 дн.) NDVI поля AOI-0006 был ниже собственной исторической нормы, минимум z = -1.18. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0007,2021-04-30,2021-05-08,8,4,4,-1.9323318140579784,-1.584200347688519,2.884567588013919,1.0,2.8846,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2021-04-30 по 2021-05-08 (8 дн.) NDVI поля AOI-0007 был ниже собственной исторической нормы, минимум z = -1.93. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0043,2019-05-28,2019-06-05,8,6,6,-1.2726765853448383,-1.232877973883352,2.877300850302452,1.0,2.8773,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2019-05-28 по 2019-06-05 (8 дн.) NDVI поля AOI-0043 был ниже собственной исторической нормы, минимум z = -1.27. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0007,2021-05-12,2021-05-20,8,5,5,-1.8393753777703294,-1.6519986702212826,2.8665763467685936,1.0,2.8666,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2021-05-12 по 2021-05-20 (8 дн.) NDVI поля AOI-0007 был ниже собственной исторической нормы, минимум z = -1.84. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0076,2020-06-27,2020-07-07,10,4,4,-1.3226172644239733,-1.2404852359206031,2.8661644396759454,1.0,2.8662,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2020-06-27 по 2020-07-07 (10 дн.) NDVI поля AOI-0076 был ниже собственной исторической нормы, минимум z = -1.32. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0019,2018-04-11,2018-04-21,10,4,4,-1.8101292937412525,-1.4395687829279082,2.8509076300418754,1.0,2.8509,угнетение,дефицит осадков (ниже 20-го перцентиля прошлых лет),"С 2018-04-11 по 2018-04-21 (10 дн.) NDVI поля AOI-0019 был ниже собственной исторической нормы, минимум z = -1.81. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет). Это описание отклонения, а не установленная причина."
AOI-0056,2017-08-08,2017-08-29,21,8,8,-1.5549104880025835,-1.3258753256723896,2.846928400654609,1.0,2.8469,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2017-08-08 по 2017-08-29 (21 дн.) NDVI поля AOI-0056 был ниже собственной исторической нормы, минимум z = -1.55. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0034,2021-05-14,2021-05-22,8,4,4,-1.138362210762874,-1.066961038302671,2.8398030683772895,1.0,2.8398,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2021-05-14 по 2021-05-22 (8 дн.) NDVI поля AOI-0034 был ниже собственной исторической нормы, минимум z = -1.14. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0053,2023-07-28,2023-08-13,16,9,9,-1.6589650187727478,-1.2911676972511044,2.7548217629395486,1.0,2.7548,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2023-07-28 по 2023-08-13 (16 дн.) NDVI поля AOI-0053 был ниже собственной исторической нормы, минимум z = -1.66. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0002,2020-05-12,2020-05-20,8,4,4,-2.2191491090152864,-1.9845311636554381,2.7516126538404393,1.0,2.7516,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2020-05-12 по 2020-05-20 (8 дн.) NDVI поля AOI-0002 был ниже собственной исторической нормы, минимум z = -2.22. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0006,2018-05-31,2018-06-08,8,4,3,-2.1991760835739695,-1.8958054547674466,2.7458121133135154,1.0,2.7458,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2018-05-31 по 2018-06-08 (8 дн.) NDVI поля AOI-0006 был ниже собственной исторической нормы, минимум z = -2.20. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0016,2019-10-17,2019-10-28,11,5,5,-1.6560540683884664,-1.4070106755448326,2.7249748772440556,1.0,2.725,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2019-10-17 по 2019-10-28 (11 дн.) NDVI поля AOI-0016 был ниже собственной исторической нормы, минимум z = -1.66. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0040,2014-05-15,2014-05-30,15,4,4,-2.512717402918463,-1.7040677599295981,2.684453525613393,1.0,2.6845,критическая,дефицит осадков (ниже 20-го перцентиля прошлых лет),"С 2014-05-15 по 2014-05-30 (15 дн.) NDVI поля AOI-0040 был ниже собственной исторической нормы, минимум z = -2.51. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет). Это описание отклонения, а не установленная причина."
AOI-0016,2014-10-12,2014-10-28,16,4,4,-3.6355867518502327,-2.749406634202613,2.6835589499920416,1.0,2.6836,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2014-10-12 по 2014-10-28 (16 дн.) NDVI поля AOI-0016 был ниже собственной исторической нормы, минимум z = -3.64. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0071,2024-06-09,2024-06-25,16,8,8,-2.4941564204870774,-1.9197021982757456,2.682675399502666,1.0,2.6827,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2024-06-09 по 2024-06-25 (16 дн.) NDVI поля AOI-0071 был ниже собственной исторической нормы, минимум z = -2.49. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0050,2017-10-08,2017-10-19,11,5,5,-2.646526561027119,-1.6895245347132477,2.663419720275744,1.0,2.6634,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2017-10-08 по 2017-10-19 (11 дн.) NDVI поля AOI-0050 был ниже собственной исторической нормы, минимум z = -2.65. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0075,2023-07-17,2023-07-27,10,4,4,-1.7052105419805401,-1.27090910801929,2.663120542302102,1.0,2.6631,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2023-07-17 по 2023-07-27 (10 дн.) NDVI поля AOI-0075 был ниже собственной исторической нормы, минимум z = -1.71. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0019,2013-05-25,2013-06-10,16,3,3,-2.3060572810612996,-1.472419533268799,2.7890559677139275,0.95,2.6496,критическая,дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля),"С 2013-05-25 по 2013-06-10 (16 дн.) NDVI поля AOI-0019 был ниже собственной исторической нормы, минимум z = -2.31. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0077,2022-05-30,2022-06-10,11,6,6,-2.0662515497291487,-1.589409115271777,2.641513046545842,1.0,2.6415,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2022-05-30 по 2022-06-10 (11 дн.) NDVI поля AOI-0077 был ниже собственной исторической нормы, минимум z = -2.07. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0065,2020-07-29,2020-08-10,12,7,7,-1.2648763017809135,-1.1123191738259566,2.640072029848878,1.0,2.6401,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2020-07-29 по 2020-08-10 (12 дн.) NDVI поля AOI-0065 был ниже собственной исторической нормы, минимум z = -1.26. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0050,2022-05-30,2022-06-09,10,4,4,-2.9976873552549455,-2.18671988082695,2.636642215406454,1.0,2.6366,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2022-05-30 по 2022-06-09 (10 дн.) NDVI поля AOI-0050 был ниже собственной исторической нормы, минимум z = -3.00. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0039,2024-09-29,2024-10-15,16,7,7,-2.3850544551047865,-1.795058152710546,2.63555091411124,1.0,2.6356,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2024-09-29 по 2024-10-15 (16 дн.) NDVI поля AOI-0039 был ниже собственной исторической нормы, минимум z = -2.39. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0077,2021-05-28,2021-06-07,10,2,2,-3.2496363434387536,-2.3706384196589334,3.5118583439342075,0.75,2.6339,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2021-05-28 по 2021-06-07 (10 дн.) NDVI поля AOI-0077 был ниже собственной исторической нормы, минимум z = -3.25. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0060,2020-08-13,2020-08-24,11,7,7,-1.4596700972513281,-1.3337398914138208,2.6275349464794684,1.0,2.6275,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2020-08-13 по 2020-08-24 (11 дн.) NDVI поля AOI-0060 был ниже собственной исторической нормы, минимум z = -1.46. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0077,2019-09-15,2019-09-28,13,4,4,-1.4614301518721746,-1.2511369230297271,2.6214537903564494,1.0,2.6215,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2019-09-15 по 2019-09-28 (13 дн.) NDVI поля AOI-0077 был ниже собственной исторической нормы, минимум z = -1.46. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0009,2019-05-11,2019-05-21,10,6,5,-3.1588841439233812,-2.4455152635817874,2.583036926385279,1.0,2.583,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2019-05-11 по 2019-05-21 (10 дн.) NDVI поля AOI-0009 был ниже собственной исторической нормы, минимум z = -3.16. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0071,2019-04-25,2019-05-08,13,5,5,-1.9105937111527247,-1.7079425658838576,2.5826945853472143,1.0,2.5827,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2019-04-25 по 2019-05-08 (13 дн.) NDVI поля AOI-0071 был ниже собственной исторической нормы, минимум z = -1.91. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0076,2015-06-26,2015-07-09,13,3,3,-1.8561178729613073,-1.6283537684910654,2.717014221256537,0.95,2.5812,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2015-06-26 по 2015-07-09 (13 дн.) NDVI поля AOI-0076 был ниже собственной исторической нормы, минимум z = -1.86. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0054,2015-10-06,2015-10-29,23,3,2,-1.400895185621715,-1.3322766193311322,3.224094723081018,0.8,2.5793,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2015-10-06 по 2015-10-29 (23 дн.) NDVI поля AOI-0054 был ниже собственной исторической нормы, минимум z = -1.40. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0027,2014-10-03,2014-10-27,24,4,4,-2.7356539638298796,-2.300807633233476,2.564108836905599,1.0,2.5641,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2014-10-03 по 2014-10-27 (24 дн.) NDVI поля AOI-0027 был ниже собственной исторической нормы, минимум z = -2.74. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0019,2015-04-23,2015-05-08,15,4,4,-2.0100619972667437,-1.4883013011681026,2.559725127145182,1.0,2.5597,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2015-04-23 по 2015-05-08 (15 дн.) NDVI поля AOI-0019 был ниже собственной исторической нормы, минимум z = -2.01. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0071,2024-06-26,2024-07-11,15,5,5,-1.7611134859673263,-1.4677087446133474,2.4962726154184907,1.0,2.4963,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2024-06-26 по 2024-07-11 (15 дн.) NDVI поля AOI-0071 был ниже собственной исторической нормы, минимум z = -1.76. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0020,2021-05-15,2021-05-23,8,6,6,-2.217545432413212,-1.8546780242890684,2.485888710366878,1.0,2.4859,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2021-05-15 по 2021-05-23 (8 дн.) NDVI поля AOI-0020 был ниже собственной исторической нормы, минимум z = -2.22. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0048,2020-09-13,2020-10-15,32,13,13,-2.948618114763658,-1.6205845493383912,2.484621178697377,1.0,2.4846,критическая,дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля); длительное отклонение,"С 2020-09-13 по 2020-10-15 (32 дн.) NDVI поля AOI-0048 был ниже собственной исторической нормы, минимум z = -2.95. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля); длительное отклонение. Это описание отклонения, а не установленная причина."
AOI-0002,2015-09-04,2015-09-20,16,3,3,-1.9637638819666723,-1.646613029744264,2.6015510073962647,0.95,2.4715,угнетение,дефицит осадков (ниже 20-го перцентиля прошлых лет),"С 2015-09-04 по 2015-09-20 (16 дн.) NDVI поля AOI-0002 был ниже собственной исторической нормы, минимум z = -1.96. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет). Это описание отклонения, а не установленная причина."
AOI-0034,2013-05-09,2013-05-20,11,4,3,-4.806214651401842,-3.778793068070754,2.4606688613138443,1.0,2.4607,критическая,дефицит осадков (ниже 20-го перцентиля прошлых лет),"С 2013-05-09 по 2013-05-20 (11 дн.) NDVI поля AOI-0034 был ниже собственной исторической нормы, минимум z = -4.81. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет). Это описание отклонения, а не установленная причина."
AOI-0077,2020-08-31,2020-09-12,12,8,8,-1.571402199500878,-1.4580230246672827,2.4462326792729683,1.0,2.4462,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2020-08-31 по 2020-09-12 (12 дн.) NDVI поля AOI-0077 был ниже собственной исторической нормы, минимум z = -1.57. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0052,2018-08-02,2018-08-19,17,5,5,-1.4591539773418303,-1.27064581625913,2.4362656854211555,1.0,2.4363,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2018-08-02 по 2018-08-19 (17 дн.) NDVI поля AOI-0052 был ниже собственной исторической нормы, минимум z = -1.46. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0060,2022-08-18,2022-08-28,10,5,5,-1.5226283819001074,-1.341835634345248,2.4354783129239133,1.0,2.4355,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2022-08-18 по 2022-08-28 (10 дн.) NDVI поля AOI-0060 был ниже собственной исторической нормы, минимум z = -1.52. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0015,2023-04-27,2023-05-06,9,3,3,-1.4470545825469665,-1.238046281204831,2.5588071080492454,0.95,2.4309,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2023-04-27 по 2023-05-06 (9 дн.) NDVI поля AOI-0015 был ниже собственной исторической нормы, минимум z = -1.45. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0063,2018-05-25,2018-06-09,15,5,5,-1.550692079550195,-1.3343612170181132,2.42595348682282,1.0,2.426,угнетение,дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля),"С 2018-05-25 по 2018-06-09 (15 дн.) NDVI поля AOI-0063 был ниже собственной исторической нормы, минимум z = -1.55. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0052,2024-06-25,2024-07-03,8,5,5,-1.1589290518662223,-1.115796174180166,2.419692029964184,1.0,2.4197,угнетение,дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля),"С 2024-06-25 по 2024-07-03 (8 дн.) NDVI поля AOI-0052 был ниже собственной исторической нормы, минимум z = -1.16. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0052,2024-09-13,2024-10-15,32,15,15,-2.1191724955907274,-1.3597236420624002,2.3975981107728486,1.0,2.3976,критическая,дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля); длительное отклонение,"С 2024-09-13 по 2024-10-15 (32 дн.) NDVI поля AOI-0052 был ниже собственной исторической нормы, минимум z = -2.12. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля); длительное отклонение. Это описание отклонения, а не установленная причина."
AOI-0072,2013-04-16,2013-05-02,16,4,2,-1.240544085608725,-1.127106232521153,2.80930123741007,0.85,2.3879,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2013-04-16 по 2013-05-02 (16 дн.) NDVI поля AOI-0072 был ниже собственной исторической нормы, минимум z = -1.24. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0050,2015-09-20,2015-10-06,16,5,5,-5.327652895651742,-2.842752417933216,2.3863894574041256,1.0,2.3864,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2015-09-20 по 2015-10-06 (16 дн.) NDVI поля AOI-0050 был ниже собственной исторической нормы, минимум z = -5.33. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0041,2021-04-08,2021-04-22,14,3,3,-2.475100486464085,-1.9608789246908749,2.497345685038476,0.95,2.3725,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2021-04-08 по 2021-04-22 (14 дн.) NDVI поля AOI-0041 был ниже собственной исторической нормы, минимум z = -2.48. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0009,2014-06-10,2014-06-26,16,3,1,-1.549290196849953,-1.3503961420593085,3.6243407567291728,0.65,2.3558,угнетение,дефицит осадков (ниже 20-го перцентиля прошлых лет),"С 2014-06-10 по 2014-06-26 (16 дн.) NDVI поля AOI-0009 был ниже собственной исторической нормы, минимум z = -1.55. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет). Это описание отклонения, а не установленная причина."
AOI-0078,2024-06-15,2024-06-23,8,4,4,-1.624189574630856,-1.3231380486709403,2.33968087789284,1.0,2.3397,угнетение,дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля),"С 2024-06-15 по 2024-06-23 (8 дн.) NDVI поля AOI-0078 был ниже собственной исторической нормы, минимум z = -1.62. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет); повышенная температура (выше 80-го перцентиля). Это описание отклонения, а не установленная причина."
AOI-0076,2024-06-08,2024-06-18,10,7,7,-1.8738320249923095,-1.4530756430605725,2.3240532640930205,1.0,2.3241,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2024-06-08 по 2024-06-18 (10 дн.) NDVI поля AOI-0076 был ниже собственной исторической нормы, минимум z = -1.87. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0060,2017-05-11,2017-05-19,8,3,3,-1.4370943180240938,-1.2842699932420458,2.424870278744755,0.95,2.3036,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2017-05-11 по 2017-05-19 (8 дн.) NDVI поля AOI-0060 был ниже собственной исторической нормы, минимум z = -1.44. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0076,2024-07-03,2024-07-11,8,4,4,-1.532402437504849,-1.267590526592963,2.297074285815418,1.0,2.2971,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2024-07-03 по 2024-07-11 (8 дн.) NDVI поля AOI-0076 был ниже собственной исторической нормы, минимум z = -1.53. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0077,2021-04-28,2021-05-06,8,6,6,-1.3055088605159462,-1.2168824941288476,2.2815082798186745,1.0,2.2815,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2021-04-28 по 2021-05-06 (8 дн.) NDVI поля AOI-0077 был ниже собственной исторической нормы, минимум z = -1.31. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0071,2024-09-30,2024-10-24,24,6,6,-1.885389264812272,-1.3728136022930724,2.272156000106483,1.0,2.2722,угнетение,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2024-09-30 по 2024-10-24 (24 дн.) NDVI поля AOI-0071 был ниже собственной исторической нормы, минимум z = -1.89. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0026,2015-10-06,2015-10-30,24,3,3,-2.576941149730311,-1.7796843626783179,2.3830229180338156,0.95,2.2639,критическая,дефицит осадков (ниже 20-го перцентиля прошлых лет),"С 2015-10-06 по 2015-10-30 (24 дн.) NDVI поля AOI-0026 был ниже собственной исторической нормы, минимум z = -2.58. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет). Это описание отклонения, а не установленная причина."
AOI-0050,2015-05-14,2015-05-23,9,4,4,-2.461284646135679,-2.0211121316611638,2.2525316920216705,1.0,2.2525,критическая,"погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки","С 2015-05-14 по 2015-05-23 (9 дн.) NDVI поля AOI-0050 был ниже собственной исторической нормы, минимум z = -2.46. Совпадения: погодная аномалия не обнаружена; возможны уборка, смена культуры или качество съёмки. Это описание отклонения, а не установленная причина."
AOI-0053,2017-07-15,2017-07-28,13,5,5,-3.1261425936331775,-2.0337452036089116,2.2452305765954814,1.0,2.2452,критическая,дефицит осадков (ниже 20-го перцентиля прошлых лет),"С 2017-07-15 по 2017-07-28 (13 дн.) NDVI поля AOI-0053 был ниже собственной исторической нормы, минимум z = -3.13. Совпадения: дефицит осадков (ниже 20-го перцентиля прошлых лет). Это описание отклонения, а не установленная причина."
